f_hz,distance_m,input_w,tx_radius_m,rx_radius_m,tx_wire_mm2,rx_wire_mm2,tx_copper_kg,rx_copper_kg,mutual_h,coupling_figure_x,load_ohm,tx_current_rms_a,rx_current_rms_a,rx_induced_emf_at_loaded_tx_current_rms_v,rx_open_circuit_at_fixed_input_rms_v,load_w,coil_efficiency,tx_heat_w,rx_heat_w,energy_balance_error_w,rx_field_rms_t,tx_radiation_resistance_ohm,tx_radiated_w,tx_q,required_r_each_for_50pct_ohm,ka_tx,kr
10,30000,100,10,1,50,50,28.14867017616454,2.814867017616454,3.6554090374405034e-18,1.1239253017824063e-27,0.002166442293915522,67.94013996655039,3.6013486316516964e-12,1.5604227981490054e-14,1.5604227981490054e-14,2.809813254456016e-26,2.809813254456016e-28,100.0,2.809813254456016e-26,-2.809813254456016e-26,7.905194244547295e-17,3.808609117777619e-21,1.7580016455892416e-17,0.28814218962870053,8.120277222217155e-17,2.095845021951682e-06,0.006287535065855045
10,100000,100,10,1,50,50,28.14867017616454,2.814867017616454,9.869604401089359e-20,8.193415449993742e-31,0.002166442293915522,67.94013996655039,9.72364130545958e-14,4.213141555002314e-16,4.213141555002314e-16,2.0483538624984353e-29,2.0483538624984355e-31,100.0,2.0483538624984353e-29,-2.0483538624984353e-29,2.1344024460277704e-18,3.808609117777619e-21,1.7580016455892416e-17,0.28814218962870053,2.1924748499986315e-18,2.095845021951682e-06,0.020958450219516818
10,1000,100,10,1,100,100,56.29734035232908,5.629734035232908,9.869604401089359e-14,3.277366179997497e-18,0.001083221146957761,96.08186737022191,2.750261081966433e-07,5.958281927281944e-10,5.958281927281944e-10,8.193415449993742e-17,8.193415449993742e-19,100.0,8.193415449993742e-17,-8.193415449993742e-17,3.0185008867347806e-12,3.808609117777619e-21,3.516003291178483e-17,0.5510223596483106,2.1924748499986314e-12,2.095845021951682e-06,0.00020958450219516817
10,3000,100,10,1,100,100,56.29734035232908,5.629734035232908,3.655409037440504e-15,4.495701207129627e-21,0.001083221146957761,96.08186737022191,1.0186152155431236e-08,2.206771084178498e-11,2.206771084178498e-11,1.1239253017824068e-19,1.1239253017824067e-21,100.0,1.1239253017824068e-19,-1.1239253017824068e-19,1.1179632913832522e-13,3.808609117777619e-21,3.516003291178483e-17,0.5510223596483106,8.120277222217156e-14,2.095845021951682e-06,0.0006287535065855046
10,10000,100,10,1,100,100,56.29734035232908,5.629734035232908,9.86960440108936e-17,3.2773661799974974e-24,0.001083221146957761,96.08186737022191,2.750261081966433e-10,5.958281927281945e-13,5.958281927281945e-13,8.193415449993744e-23,8.193415449993744e-25,100.0,8.193415449993744e-23,-8.193415449993744e-23,3.0185008867347807e-15,3.808609117777619e-21,3.516003291178483e-17,0.5510223596483106,2.192474849998632e-15,2.095845021951682e-06,0.0020958450219516816
10,30000,100,10,1,100,100,56.29734035232908,5.629734035232908,3.6554090374405034e-18,4.4957012071296254e-27,0.001083221146957761,96.08186737022191,1.0186152155431233e-11,2.206771084178498e-14,2.206771084178498e-14,1.1239253017824065e-25,1.1239253017824063e-27,100.0,1.1239253017824065e-25,-1.1239253017824065e-25,1.117963291383252e-16,3.808609117777619e-21,3.516003291178483e-17,0.5510223596483106,8.120277222217155e-17,2.095845021951682e-06,0.006287535065855045
10,100000,100,10,1,100,100,56.29734035232908,5.629734035232908,9.869604401089359e-20,3.277366179997497e-30,0.001083221146957761,96.08186737022191,2.7502610819664327e-13,5.958281927281944e-16,5.958281927281944e-16,8.193415449993741e-29,8.193415449993742e-31,100.0,8.193415449993741e-29,-8.193415449993741e-29,3.018500886734781e-18,3.808609117777619e-21,3.516003291178483e-17,0.5510223596483106,2.1924748499986315e-18,2.095845021951682e-06,0.020958450219516818
10,1000,100,10,10,0.5,0.5,0.2814867017616454,0.2814867017616454,9.86960440108936e-12,8.193415449993744e-20,2.1664422939155217,6.79401399665504,9.723641305459582e-10,4.213141555002315e-09,4.213141555002315e-09,2.0483538624984357e-18,2.048353862498436e-20,100.0,2.0483538624984357e-18,-2.0483538624984357e-18,2.1344024460277705e-13,3.808609117777619e-21,1.7580016455892418e-19,0.0037206080230173383,2.1924748499986316e-10,2.095845021951682e-06,0.00020958450219516817
10,3000,100,10,10,0.5,0.5,0.2814867017616454,0.2814867017616454,3.6554090374405037e-13,1.1239253017824066e-22,2.1664422939155217,6.79401399665504,3.601348631651697e-11,1.5604227981490056e-10,1.5604227981490056e-10,2.8098132544560164e-21,2.8098132544560164e-23,100.0,2.8098132544560164e-21,-2.8098132544560164e-21,7.905194244547299e-15,3.808609117777619e-21,1.7580016455892418e-19,0.0037206080230173383,8.120277222217154e-12,2.095845021951682e-06,0.0006287535065855046
10,10000,100,10,10,0.5,0.5,0.2814867017616454,0.2814867017616454,9.86960440108936e-15,8.193415449993743e-26,2.1664422939155217,6.79401399665504,9.72364130545958e-13,4.213141555002315e-12,4.213141555002315e-12,2.048353862498436e-24,2.0483538624984358e-26,100.0,2.048353862498436e-24,-2.048353862498436e-24,2.1344024460277706e-16,3.808609117777619e-21,1.7580016455892418e-19,0.0037206080230173383,2.1924748499986315e-13,2.095845021951682e-06,0.0020958450219516816
10,30000,100,10,10,0.5,0.5,0.2814867017616454,0.2814867017616454,3.6554090374405037e-16,1.1239253017824066e-28,2.1664422939155217,6.79401399665504,3.601348631651697e-14,1.5604227981490057e-13,1.5604227981490057e-13,2.8098132544560164e-27,2.8098132544560164e-29,100.0,2.8098132544560164e-27,-2.8098132544560164e-27,7.905194244547298e-18,3.808609117777619e-21,1.7580016455892418e-19,0.0037206080230173383,8.120277222217155e-15,2.095845021951682e-06,0.006287535065855045
10,100000,100,10,10,0.5,0.5,0.2814867017616454,0.2814867017616454,9.86960440108936e-18,8.193415449993745e-32,2.1664422939155217,6.79401399665504,9.723641305459581e-16,4.2131415550023155e-15,4.2131415550023155e-15,2.048353862498436e-30,2.0483538624984361e-32,100.0,2.048353862498436e-30,-2.048353862498436e-30,2.1344024460277705e-19,3.808609117777619e-21,1.7580016455892418e-19,0.0037206080230173383,2.1924748499986318e-16,2.095845021951682e-06,0.020958450219516818
10,1000,100,10,10,2.5,2.5,1.407433508808227,1.407433508808227,9.86960440108936e-12,2.048353862498436e-18,0.43328845878310435,15.191877136605695,1.087136147391621e-08,9.420870915814344e-09,9.420870915814344e-09,5.12088465624609e-17,5.12088465624609e-19,100.0,5.12088465624609e-17,-5.12088465624609e-17,4.77266896065992e-13,3.808609117777619e-21,8.790008227946207e-19,0.01713662528848812,2.1924748499986316e-10,2.095845021951682e-06,0.00020958450219516817
10,3000,100,10,10,2.5,2.5,1.407433508808227,1.407433508808227,3.6554090374405037e-13,2.809813254456016e-21,0.43328845878310435,15.191877136605695,4.026430175524522e-10,3.4892114503016087e-10,3.4892114503016087e-10,7.02453313614004e-20,7.02453313614004e-22,100.0,7.02453313614004e-20,-7.02453313614004e-20,1.767655170614785e-14,3.808609117777619e-21,8.790008227946207e-19,0.01713662528848812,8.120277222217154e-12,2.095845021951682e-06,0.0006287535065855046
10,10000,100,10,10,2.5,2.5,1.407433508808227,1.407433508808227,9.86960440108936e-15,2.048353862498436e-24,0.43328845878310435,15.191877136605695,1.087136147391621e-11,9.420870915814344e-12,9.420870915814344e-12,5.1208846562460893e-23,5.12088465624609e-25,100.0,5.1208846562460893e-23,-5.1208846562460893e-23,4.77266896065992e-16,3.808609117777619e-21,8.790008227946207e-19,0.01713662528848812,2.1924748499986315e-13,2.095845021951682e-06,0.0020958450219516816
10,30000,100,10,10,2.5,2.5,1.407433508808227,1.407433508808227,3.6554090374405037e-16,2.8098132544560168e-27,0.43328845878310435,15.191877136605695,4.0264301755245226e-13,3.489211450301609e-13,3.489211450301609e-13,7.024533136140042e-26,7.024533136140042e-28,100.0,7.024533136140042e-26,-7.024533136140042e-26,1.7676551706147848e-17,3.808609117777619e-21,8.790008227946207e-19,0.01713662528848812,8.120277222217155e-15,2.095845021951682e-06,0.006287535065855045
10,100000,100,10,10,2.5,2.5,1.407433508808227,1.407433508808227,9.86960440108936e-18,2.048353862498436e-30,0.43328845878310435,15.191877136605695,1.0871361473916211e-14,9.420870915814345e-15,9.420870915814345e-15,5.120884656246091e-29,5.12088465624609e-31,100.0,5.120884656246091e-29,-5.120884656246091e-29,4.77266896065992e-19,3.808609117777619e-21,8.790008227946207e-19,0.01713662528848812,2.1924748499986318e-16,2.095845021951682e-06,0.020958450219516818
10,1000,100,10,10,10,10,5.629734035232908,5.629734035232908,9.86960440108936e-12,3.277366179997498e-17,0.10832211469577609,30.38375427321139,8.697089179132969e-08,1.8841741831628688e-08,1.8841741831628688e-08,8.193415449993744e-16,8.193415449993744e-18,100.0,8.193415449993744e-16,-8.193415449993744e-16,9.54533792131984e-13,3.808609117777619e-21,3.516003291178483e-18,0.0634940972321344,2.1924748499986316e-10,2.095845021951682e-06,0.00020958450219516817
10,3000,100,10,10,10,10,5.629734035232908,5.629734035232908,3.6554090374405037e-13,4.4957012071296256e-20,0.10832211469577609,30.38375427321139,3.2211441404196177e-09,6.978422900603217e-10,6.978422900603217e-10,1.1239253017824064e-18,1.1239253017824064e-20,100.0,1.1239253017824064e-18,-1.1239253017824064e-18,3.53531034122957e-14,3.808609117777619e-21,3.516003291178483e-18,0.0634940972321344,8.120277222217154e-12,2.095845021951682e-06,0.0006287535065855046
10,10000,100,10,10,10,10,5.629734035232908,5.629734035232908,9.86960440108936e-15,3.277366179997498e-23,0.10832211469577609,30.38375427321139,8.697089179132968e-11,1.884174183162869e-11,1.884174183162869e-11,8.193415449993743e-22,8.193415449993745e-24,100.0,8.193415449993743e-22,-8.193415449993743e-22,9.54533792131984e-16,3.808609117777619e-21,3.516003291178483e-18,0.0634940972321344,2.1924748499986315e-13,2.095845021951682e-06,0.0020958450219516816
10,30000,100,10,10,10,10,5.629734035232908,5.629734035232908,3.6554090374405037e-16,4.495701207129627e-26,0.10832211469577609,30.38375427321139,3.221144140419618e-12,6.978422900603218e-13,6.978422900603218e-13,1.1239253017824068e-24,1.1239253017824067e-26,100.0,1.1239253017824068e-24,-1.1239253017824068e-24,3.5353103412295697e-17,3.808609117777619e-21,3.516003291178483e-18,0.0634940972321344,8.120277222217155e-15,2.095845021951682e-06,0.006287535065855045
10,100000,100,10,10,10,10,5.629734035232908,5.629734035232908,9.86960440108936e-18,3.277366179997498e-29,0.10832211469577609,30.38375427321139,8.697089179132969e-14,1.884174183162869e-14,1.884174183162869e-14,8.193415449993745e-28,8.193415449993745e-30,100.0,8.193415449993745e-28,-8.193415449993745e-28,9.54533792131984e-19,3.808609117777619e-21,3.516003291178483e-18,0.0634940972321344,2.1924748499986318e-16,2.095845021951682e-06,0.020958450219516818
10,1000,100,10,10,50,50,28.14867017616454,28.14867017616454,9.86960440108936e-12,8.193415449993744e-16,0.02166442293915523,67.94013996655038,9.723641305459577e-07,4.213141555002314e-08,4.2131415550023146e-08,2.0483538624984353e-14,2.048353862498435e-16,99.99999999999996,2.0483538624984344e-14,7.938170805419664e-15,2.1344024460277697e-12,3.808609117777619e-21,1.758001645589241e-17,0.28814218962870053,2.1924748499986316e-10,2.095845021951682e-06,0.00020958450219516817
10,3000,100,10,10,50,50,28.14867017616454,28.14867017616454,3.6554090374405037e-13,1.1239253017824064e-18,0.021664422939155218,67.94013996655039,3.6013486316516965e-08,1.5604227981490055e-09,1.5604227981490055e-09,2.809813254456016e-17,2.809813254456016e-19,100.0,2.809813254456016e-17,-2.809813254456016e-17,7.905194244547298e-14,3.808609117777619e-21,1.7580016455892416e-17,0.28814218962870053,8.120277222217154e-12,2.095845021951682e-06,0.0006287535065855046
10,10000,100,10,10,50,50,28.14867017616454,28.14867017616454,9.86960440108936e-15,8.193415449993744e-22,0.021664422939155218,67.94013996655039,9.723641305459582e-10,4.213141555002315e-11,4.213141555002315e-11,2.048353862498436e-20,2.048353862498436e-22,100.0,2.048353862498436e-20,-2.048353862498436e-20,2.1344024460277703e-15,3.808609117777619e-21,1.7580016455892416e-17,0.28814218962870053,2.1924748499986315e-13,2.095845021951682e-06,0.0020958450219516816
10,30000,100,10,10,50,50,28.14867017616454,28.14867017616454,3.6554090374405037e-16,1.1239253017824066e-24,0.021664422939155218,67.94013996655039,3.601348631651697e-11,1.5604227981490054e-12,1.5604227981490054e-12,2.8098132544560164e-23,2.8098132544560165e-25,100.0,2.8098132544560164e-23,-2.8098132544560164e-23,7.905194244547295e-17,3.808609117777619e-21,1.7580016455892416e-17,0.28814218962870053,8.120277222217155e-15,2.095845021951682e-06,0.006287535065855045
10,100000,100,10,10,50,50,28.14867017616454,28.14867017616454,9.86960440108936e-18,8.193415449993745e-28,0.021664422939155218,67.94013996655039,9.72364130545958e-13,4.213141555002315e-14,4.213141555002315e-14,2.048353862498436e-26,2.0483538624984363e-28,100.0,2.048353862498436e-26,-2.048353862498436e-26,2.1344024460277704e-18,3.808609117777619e-21,1.7580016455892416e-17,0.28814218962870053,2.1924748499986318e-16,2.095845021951682e-06,0.020958450219516818
10,1000,100,10,10,100,100,56.29734035232908,56.29734035232908,9.86960440108936e-12,3.2773661799974975e-15,0.010832211469577626,96.08186737022184,2.750261081966429e-06,5.9582819272819396e-08,5.958281927281944e-08,8.19341544999373e-14,8.193415449993729e-16,99.99999999999984,8.193415449993717e-14,-1.0879880923927154e-14,3.0185008867347778e-12,3.808609117777619e-21,3.516003291178478e-17,0.5510223596483106,2.1924748499986316e-10,2.095845021951682e-06,0.00020958450219516817
10,3000,100,10,10,100,100,56.29734035232908,56.29734035232908,3.6554090374405037e-13,4.495701207129626e-18,0.010832211469577609,96.08186737022191,1.0186152155431234e-07,2.206771084178498e-09,2.206771084178498e-09,1.1239253017824063e-16,1.1239253017824064e-18,100.0,1.1239253017824063e-16,-1.1239253017824063e-16,1.1179632913832522e-13,3.808609117777619e-21,3.516003291178483e-17,0.5510223596483106,8.120277222217154e-12,2.095845021951682e-06,0.0006287535065855046
10,10000,100,10,10,100,100,56.29734035232908,56.29734035232908,9.86960440108936e-15,3.2773661799974975e-21,0.010832211469577609,96.08186737022191,2.750261081966433e-09,5.958281927281944e-11,5.958281927281944e-11,8.193415449993744e-20,8.193415449993744e-22,100.0,8.193415449993744e-20,-8.193415449993744e-20,3.0185008867347807e-15,3.808609117777619e-21,3.516003291178483e-17,0.5510223596483106,2.1924748499986315e-13,2.095845021951682e-06,0.0020958450219516816
10,30000,100,10,10,100,100,56.29734035232908,56.29734035232908,3.6554090374405037e-16,4.4957012071296264e-24,0.010832211469577609,96.08186737022191,1.0186152155431234e-10,2.206771084178498e-12,2.206771084178498e-12,1.1239253017824066e-22,1.1239253017824066e-24,100.0,1.1239253017824066e-22,-1.1239253017824066e-22,1.117963291383252e-16,3.808609117777619e-21,3.516003291178483e-17,0.5510223596483106,8.120277222217155e-15,2.095845021951682e-06,0.006287535065855045
10,100000,100,10,10,100,100,56.29734035232908,56.29734035232908,9.86960440108936e-18,3.277366179997498e-27,0.010832211469577609,96.08186737022191,2.7502610819664334e-12,5.958281927281944e-14,5.958281927281944e-14,8.193415449993744e-26,8.193415449993745e-28,100.0,8.193415449993744e-26,-8.193415449993744e-26,3.018500886734781e-18,3.808609117777619e-21,3.516003291178483e-17,0.5510223596483106,2.1924748499986318e-16,2.095845021951682e-06,0.020958450219516818
10,1000,100,10,100,0.5,0.5,0.2814867017616454,2.814867017616455,9.86960440108936e-10,8.193415449993745e-17,21.664422939155216,6.79401399665504,9.723641305459582e-09,4.213141555002315e-07,4.213141555002315e-07,2.0483538624984364e-15,2.0483538624984362e-17,100.0,2.0483538624984364e-15,-2.0483538624984364e-15,2.1344024460277705e-13,3.808609117777619e-21,1.7580016455892418e-19,0.0037206080230173383,2.1924748499986315e-08,2.095845021951682e-06,0.00020958450219516817
10,3000,100,10,100,0.5,0.5,0.2814867017616454,2.814867017616455,3.6554090374405037e-11,1.1239253017824065e-19,21.664422939155216,6.79401399665504,3.601348631651697e-10,1.5604227981490056e-08,1.5604227981490056e-08,2.809813254456017e-18,2.8098132544560163e-20,100.0,2.809813254456017e-18,-2.809813254456017e-18,7.905194244547299e-15,3.808609117777619e-21,1.7580016455892418e-19,0.0037206080230173383,8.120277222217154e-10,2.095845021951682e-06,0.0006287535065855046
10,10000,100,10,100,0.5,0.5,0.2814867017616454,2.814867017616455,9.869604401089358e-13,8.193415449993742e-23,21.664422939155216,6.79401399665504,9.723641305459581e-12,4.213141555002315e-10,4.213141555002315e-10,2.0483538624984354e-21,2.0483538624984356e-23,100.0,2.0483538624984354e-21,-2.0483538624984354e-21,2.1344024460277706e-16,3.808609117777619e-21,1.7580016455892418e-19,0.0037206080230173383,2.1924748499986314e-11,2.095845021951682e-06,0.0020958450219516816
10,30000,100,10,100,0.5,0.5,0.2814867017616454,2.814867017616455,3.655409037440503e-14,1.1239253017824063e-25,21.664422939155216,6.79401399665504,3.6013486316516967e-13,1.5604227981490054e-11,1.5604227981490054e-11,2.809813254456016e-24,2.8098132544560157e-26,100.0,2.809813254456016e-24,-2.809813254456016e-24,7.905194244547298e-18,3.808609117777619e-21,1.7580016455892418e-19,0.0037206080230173383,8.120277222217153e-13,2.095845021951682e-06,0.006287535065855045
10,100000,100,10,100,0.5,0.5,0.2814867017616454,2.814867017616455,9.869604401089359e-16,8.193415449993742e-29,21.664422939155216,6.79401399665504,9.723641305459581e-15,4.2131415550023143e-13,4.2131415550023143e-13,2.0483538624984358e-27,2.0483538624984356e-29,100.0,2.0483538624984358e-27,-2.0483538624984358e-27,2.1344024460277705e-19,3.808609117777619e-21,1.7580016455892418e-19,0.0037206080230173383,2.192474849998631e-14,2.095845021951682e-06,0.020958450219516818
10,1000,100,10,100,2.5,2.5,1.407433508808227,14.074335088082274,9.86960440108936e-10,2.048353862498436e-15,4.332884587831047,15.191877136605688,1.0871361473916201e-07,9.420870915814339e-07,9.420870915814344e-07,5.120884656246085e-14,5.120884656246085e-16,99.9999999999999,5.120884656246081e-14,-8.576282416854796e-15,4.772668960659918e-13,3.808609117777619e-21,8.7900082279462e-19,0.01713662528848812,2.1924748499986315e-08,2.095845021951682e-06,0.00020958450219516817
10,3000,100,10,100,2.5,2.5,1.407433508808227,14.074335088082274,3.6554090374405037e-11,2.8098132544560164e-18,4.332884587831043,15.191877136605695,4.026430175524522e-09,3.489211450301609e-08,3.489211450301609e-08,7.02453313614004e-17,7.024533136140041e-19,100.0,7.02453313614004e-17,-7.02453313614004e-17,1.767655170614785e-14,3.808609117777619e-21,8.790008227946207e-19,0.01713662528848812,8.120277222217154e-10,2.095845021951682e-06,0.0006287535065855046
10,10000,100,10,100,2.5,2.5,1.407433508808227,14.074335088082274,9.869604401089358e-13,2.0483538624984354e-21,4.332884587831043,15.191877136605695,1.0871361473916209e-10,9.420870915814344e-10,9.420870915814344e-10,5.1208846562460884e-20,5.120884656246089e-22,100.0,5.1208846562460884e-20,-5.1208846562460884e-20,4.77266896065992e-16,3.808609117777619e-21,8.790008227946207e-19,0.01713662528848812,2.1924748499986314e-11,2.095845021951682e-06,0.0020958450219516816
10,30000,100,10,100,2.5,2.5,1.407433508808227,14.074335088082274,3.655409037440503e-14,2.8098132544560156e-24,4.332884587831043,15.191877136605695,4.026430175524522e-12,3.4892114503016086e-11,3.4892114503016086e-11,7.024533136140039e-23,7.024533136140039e-25,100.0,7.024533136140039e-23,-7.024533136140039e-23,1.7676551706147848e-17,3.808609117777619e-21,8.790008227946207e-19,0.01713662528848812,8.120277222217153e-13,2.095845021951682e-06,0.006287535065855045
10,100000,100,10,100,2.5,2.5,1.407433508808227,14.074335088082274,9.869604401089359e-16,2.0483538624984354e-27,4.332884587831043,15.191877136605695,1.0871361473916209e-13,9.420870915814344e-13,9.420870915814344e-13,5.1208846562460886e-26,5.120884656246089e-28,100.0,5.1208846562460886e-26,-5.1208846562460886e-26,4.77266896065992e-19,3.808609117777619e-21,8.790008227946207e-19,0.01713662528848812,2.192474849998631e-14,2.095845021951682e-06,0.020958450219516818
10,1000,100,10,100,10,10,5.629734035232908,56.297340352329094,9.86960440108936e-10,3.2773661799974976e-14,1.0832211469577786,30.383754273211142,8.697089179132826e-07,1.8841741831628533e-06,1.8841741831628687e-06,8.19341544999361e-13,8.19341544999361e-15,99.99999999999835,8.193415449993476e-13,4.8880284823686465e-15,9.54533792131976e-13,3.808609117777619e-21,3.516003291178426e-18,0.0634940972321344,2.1924748499986315e-08,2.095845021951682e-06,0.00020958450219516817
10,3000,100,10,100,10,10,5.629734035232908,56.297340352329094,3.6554090374405037e-11,4.495701207129626e-17,1.0832211469577608,30.38375427321139,3.2211441404196176e-08,6.978422900603218e-08,6.978422900603218e-08,1.1239253017824063e-15,1.1239253017824065e-17,100.0,1.1239253017824063e-15,-1.1239253017824063e-15,3.53531034122957e-14,3.808609117777619e-21,3.516003291178483e-18,0.0634940972321344,8.120277222217154e-10,2.095845021951682e-06,0.0006287535065855046
10,10000,100,10,100,10,10,5.629734035232908,56.297340352329094,9.869604401089358e-13,3.277366179997497e-20,1.0832211469577608,30.38375427321139,8.697089179132967e-10,1.8841741831628687e-09,1.8841741831628687e-09,8.1934154499937415e-19,8.193415449993742e-21,100.0,8.1934154499937415e-19,-8.1934154499937415e-19,9.54533792131984e-16,3.808609117777619e-21,3.516003291178483e-18,0.0634940972321344,2.1924748499986314e-11,2.095845021951682e-06,0.0020958450219516816
10,30000,100,10,100,10,10,5.629734035232908,56.297340352329094,3.655409037440503e-14,4.495701207129625e-23,1.0832211469577608,30.38375427321139,3.2211441404196174e-11,6.978422900603217e-11,6.978422900603217e-11,1.1239253017824062e-21,1.1239253017824062e-23,100.0,1.1239253017824062e-21,-1.1239253017824062e-21,3.5353103412295697e-17,3.808609117777619e-21,3.516003291178483e-18,0.0634940972321344,8.120277222217153e-13,2.095845021951682e-06,0.006287535065855045
10,100000,100,10,100,10,10,5.629734035232908,56.297340352329094,9.869604401089359e-16,3.2773661799974967e-26,1.0832211469577608,30.38375427321139,8.697089179132967e-13,1.8841741831628687e-12,1.8841741831628687e-12,8.193415449993742e-25,8.193415449993742e-27,100.0,8.193415449993742e-25,-8.193415449993742e-25,9.54533792131984e-19,3.808609117777619e-21,3.516003291178483e-18,0.0634940972321344,2.192474849998631e-14,2.095845021951682e-06,0.020958450219516818
10,1000,100,10,100,50,50,28.14867017616454,281.48670176164546,9.86960440108936e-10,8.193415449993744e-13,0.21664422939164094,67.94013996653648,9.723641305455597e-06,4.213141555001451e-06,4.2131415550023145e-06,2.0483538624975966e-11,2.0483538624975975e-13,99.99999999995903,2.0483538624967575e-11,8.513874353714403e-15,2.134402446027333e-12,3.808609117777619e-21,1.7580016455885215e-17,0.28814218962870053,2.1924748499986315e-08,2.095845021951682e-06,0.00020958450219516817
10,3000,100,10,100,50,50,28.14867017616454,281.48670176164546,3.6554090374405037e-11,1.1239253017824065e-15,0.21664422939155226,67.94013996655038,3.601348631651695e-07,1.560422798149005e-07,1.5604227981490054e-07,2.8098132544560146e-14,2.809813254456015e-16,99.99999999999994,2.8098132544560137e-14,3.2357688584387073e-16,7.905194244547296e-14,3.808609117777619e-21,1.7580016455892407e-17,0.28814218962870053,8.120277222217154e-10,2.095845021951682e-06,0.0006287535065855046
10,10000,100,10,100,50,50,28.14867017616454,281.48670176164546,9.869604401089358e-13,8.1934154499937415e-19,0.21664422939155217,67.94013996655039,9.72364130545958e-09,4.213141555002314e-09,4.213141555002314e-09,2.0483538624984352e-17,2.0483538624984354e-19,100.0,2.0483538624984352e-17,-2.0483538624984352e-17,2.1344024460277703e-15,3.808609117777619e-21,1.7580016455892416e-17,0.28814218962870053,2.1924748499986314e-11,2.095845021951682e-06,0.0020958450219516816
10,30000,100,10,100,50,50,28.14867017616454,281.48670176164546,3.655409037440503e-14,1.1239253017824062e-21,0.21664422939155217,67.94013996655039,3.601348631651696e-10,1.560422798149005e-10,1.560422798149005e-10,2.809813254456015e-20,2.8098132544560154e-22,100.0,2.809813254456015e-20,-2.809813254456015e-20,7.905194244547295e-17,3.808609117777619e-21,1.7580016455892416e-17,0.28814218962870053,8.120277222217153e-13,2.095845021951682e-06,0.006287535065855045
10,100000,100,10,100,50,50,28.14867017616454,281.48670176164546,9.869604401089359e-16,8.193415449993742e-25,0.21664422939155217,67.94013996655039,9.723641305459581e-12,4.213141555002314e-12,4.213141555002314e-12,2.0483538624984356e-23,2.0483538624984354e-25,100.0,2.0483538624984356e-23,-2.0483538624984356e-23,2.1344024460277704e-18,3.808609117777619e-21,1.7580016455892416e-17,0.28814218962870053,2.192474849998631e-14,2.095845021951682e-06,0.020958450219516818
10,1000,100,10,100,100,100,56.29734035232908,562.9734035232909,9.86960440108936e-10,3.2773661799974977e-12,0.1083221146959536,96.08186737014319,2.7502610819619265e-05,5.9582819272770615e-06,5.958281927281944e-06,8.193415449980317e-11,8.193415449980318e-13,99.99999999983612,8.19341544996689e-11,5.63378818585916e-15,3.0185008867323075e-12,3.808609117777619e-21,3.5160032911727215e-17,0.5510223596483106,2.1924748499986315e-08,2.095845021951682e-06,0.00020958450219516817
10,3000,100,10,100,100,100,56.29734035232908,562.9734035232909,3.6554090374405037e-11,4.495701207129626e-15,0.10832211469577632,96.08186737022181,1.018615215543121e-06,2.2067710841784956e-07,2.206771084178498e-07,1.1239253017824037e-13,1.123925301782404e-15,99.99999999999979,1.1239253017824013e-13,-1.2916547171826104e-14,1.1179632913832509e-13,3.808609117777619e-21,3.516003291178476e-17,0.5510223596483106,8.120277222217154e-10,2.095845021951682e-06,0.0006287535065855046
10,10000,100,10,100,100,100,56.29734035232908,562.9734035232909,9.869604401089358e-13,3.2773661799974966e-18,0.10832211469577609,96.08186737022191,2.750261081966433e-08,5.958281927281944e-09,5.958281927281944e-09,8.193415449993741e-17,8.1934154499937415e-19,100.0,8.193415449993741e-17,-8.193415449993741e-17,3.0185008867347807e-15,3.808609117777619e-21,3.516003291178483e-17,0.5510223596483106,2.1924748499986314e-11,2.095845021951682e-06,0.0020958450219516816
10,30000,100,10,100,100,100,56.29734035232908,562.9734035232909,3.655409037440503e-14,4.495701207129625e-21,0.10832211469577609,96.08186737022191,1.0186152155431233e-09,2.2067710841784976e-10,2.2067710841784976e-10,1.123925301782406e-19,1.1239253017824062e-21,100.0,1.123925301782406e-19,-1.123925301782406e-19,1.117963291383252e-16,3.808609117777619e-21,3.516003291178483e-17,0.5510223596483106,8.120277222217153e-13,2.095845021951682e-06,0.006287535065855045
10,100000,100,10,100,100,100,56.29734035232908,562.9734035232909,9.869604401089359e-16,3.2773661799974967e-24,0.10832211469577609,96.08186737022191,2.7502610819664332e-11,5.958281927281943e-12,5.958281927281943e-12,8.193415449993742e-23,8.193415449993742e-25,100.0,8.193415449993742e-23,-8.193415449993742e-23,3.018500886734781e-18,3.808609117777619e-21,3.516003291178483e-17,0.5510223596483106,2.192474849998631e-14,2.095845021951682e-06,0.020958450219516818
10,1000,100,30,1,0.5,0.5,0.8444601052849363,0.028148670176164545,8.882643960980423e-13,2.2122221714983115e-21,0.21664422939155217,3.922525809846872,5.052552232689408e-10,2.1892125698231266e-10,2.1892125698231266e-10,5.530555428745779e-20,5.530555428745779e-22,100.0,5.530555428745779e-20,-5.530555428745779e-20,1.1090680440958157e-12,3.0849733853998706e-19,4.746604443090952e-18,0.004121001560746248,1.9732273649987684e-11,6.287535065855045e-06,0.00020958450219516817
10,3000,100,30,1,0.5,0.5,0.8444601052849363,0.028148670176164545,3.289868133696453e-14,3.0345983148124973e-24,0.21664422939155217,3.922525809846872,1.8713156417368178e-11,8.108194703048616e-12,8.108194703048616e-12,7.586495787031243e-23,7.586495787031243e-25,100.0,7.586495787031243e-23,-7.586495787031243e-23,4.107659422577096e-14,3.0849733853998706e-19,4.746604443090952e-18,0.004121001560746248,7.308249499995437e-13,6.287535065855045e-06,0.0006287535065855046
