profile,h_km,sigma_iono,n,f_hz,Q,Re_Zg,Re_Zi
pessimistic_warm,50.0,0.0001,1,38.83792468742084,1.5499988417471564,3.707741018637186,1.2382620634305879
apollo_classic,50.0,3e-06,3,95.13309815282291,0.2359583607791369,68.38534900905897,11.198696338435685
optimistic_cold,60.0,0.0003,1,38.83792468742084,0.22496670737505708,40.178073292182056,0.7149057869058422
pessimistic_warm,120.0,1e-06,2,67.26925881914649,1.500402084897115,4.913101114143291,16.326676556093474
pessimistic_warm,50.0,3e-05,3,95.13309815282291,2.0006463586725216,5.847693089752086,3.538533917817282
apollo_classic,50.0,3e-06,2,67.26925881914649,0.22431832723774509,49.78001839091829,9.414518326164727
optimistic_cold,60.0,0.0003,2,67.26925881914649,0.19729775343077202,79.82083556783198,0.9408714081077424
pessimistic_warm,120.0,1e-06,1,38.83792468742084,1.1425480523418179,3.707741018637186,12.395842264925669
pessimistic_warm,50.0,3e-05,2,67.26925881914649,1.6832490926369323,4.913101114143291,2.9754636360611677
apollo_classic,50.0,3e-06,1,38.83792468742084,0.20288931618734388,30.63401703249489,7.151605160661953
optimistic_cold,60.0,0.0003,3,95.13309815282291,0.17013049779495384,131.33369607958164,1.1188938634613523
pessimistic_warm,120.0,3e-07,3,95.13309815282291,1.084997894519632,5.847693089752086,35.690129564212654
pessimistic_warm,50.0,3e-05,1,38.83792468742084,1.284450263672487,3.707741018637186,2.26080386418569
apollo_classic,50.0,1e-06,3,95.13309815282291,0.21383923811879438,68.38534900905897,19.43071809615248
optimistic_cold,60.0,0.001,1,38.83792468742084,0.2267596737258684,40.178073292182056,0.391569038935955
pessimistic_warm,120.0,3e-07,2,67.26925881914649,0.9144469913330331,4.913101114143291,29.936602587892647
pessimistic_warm,50.0,1e-05,3,95.13309815282291,1.5677909771379304,5.847693089752086,6.130001104309631
apollo_classic,50.0,1e-06,2,67.26925881914649,0.20086345972420414,49.78001839091829,16.326676556093474
optimistic_cold,60.0,0.001,2,67.26925881914649,0.19834283096785224,79.82083556783198,0.5153342439715299
pessimistic_warm,120.0,3e-07,1,38.83792468742084,0.697043638679903,3.707741018637186,22.688192744138682
pessimistic_warm,50.0,1e-05,2,67.26925881914649,1.318952480297699,4.913101114143291,5.154296806813111
apollo_classic,50.0,1e-06,1,38.83792468742084,0.17816230807295425,30.63401703249489,12.395842264925669
optimistic_cold,60.0,0.001,3,95.13309815282291,0.17078299889414814,131.33369607958164,0.6128396245231282
pessimistic_warm,120.0,1e-07,3,95.13309815282291,0.6561505742552907,5.847693089752086,62.83844678543254
pessimistic_warm,50.0,1e-05,1,38.83792468742084,1.0055679108294928,3.707741018637186,3.9161091121401452
apollo_classic,50.0,3e-07,3,95.13309815282291,0.18043175147301205,68.38534900905897,35.690129564212654
optimistic_cold,70.0,1e-07,1,38.83792468742084,0.13457914395378248,40.178073292182056,39.57290707935288
pessimistic_warm,120.0,1e-07,2,67.26925881914649,0.5553613724708452,4.913101114143291,52.469727938929566
pessimistic_warm,50.0,3e-06,3,95.13309815282291,1.101612805660495,5.847693089752086,11.198696338435685
apollo_classic,70.0,1e-05,2,67.26925881914649,0.3384002726578591,49.78001839091829,5.154296806813111
apollo_classic,50.0,3e-07,2,67.26925881914649,0.16657027474256358,49.78001839091829,29.936602587892647
optimistic_cold,70.0,1e-07,2,67.26925881914649,0.14052239818477252,79.82083556783198,52.469727938929566
pessimistic_warm,120.0,1e-07,1,38.83792468742084,0.4251118808272523,3.707741018637186,39.57290707935288
pessimistic_warm,50.0,3e-06,2,67.26925881914649,0.9267708088779251,4.913101114143291,9.414518326164727
apollo_classic,50.0,3e-07,1,38.83792468742084,0.14377309343699368,30.63401703249489,22.688192744138682
optimistic_cold,100.0,0.001,2,67.26925881914649,0.33057138494642035,79.82083556783198,0.5153342439715299
optimistic_cold,70.0,1e-07,3,95.13309815282291,0.13539495856720637,131.33369607958164,62.83844678543254
pessimistic_warm,100.0,0.001,3,95.13309815282291,5.813304170064568,5.847693089752086,0.6128396245231282
pessimistic_warm,50.0,3e-06,1,38.83792468742084,0.7059632248483765,3.707741018637186,7.151605160661953
apollo_classic,70.0,1e-05,1,38.83792468742084,0.3106448475165026,30.63401703249489,3.9161091121401452
apollo_classic,50.0,1e-07,3,95.13309815282291,0.14310301550624416,68.38534900905897,62.83844678543254
optimistic_cold,70.0,3e-07,1,38.83792468742084,0.1707246086744716,40.178073292182056,22.688192744138682
pessimistic_warm,100.0,0.001,2,67.26925881914649,4.892171899271046,4.913101114143291,0.5153342439715299
pessimistic_warm,50.0,1e-06,3,95.13309815282291,0.7428679257673592,5.847693089752086,19.43071809615248
apollo_classic,50.0,1e-07,2,67.26925881914649,0.1298626151614542,49.78001839091829,52.469727938929566
optimistic_cold,70.0,3e-07,2,67.26925881914649,0.16937154833014378,79.82083556783198,29.936602587892647
pessimistic_warm,100.0,0.001,1,38.83792468742084,3.7402874829241344,3.707741018637186,0.391569038935955
pessimistic_warm,50.0,1e-06,2,67.26925881914649,0.6251675353737979,4.913101114143291,16.326676556093474
apollo_classic,50.0,1e-07,1,38.83792468742084,0.10919576872887371,30.63401703249489,39.57290707935288
pessimistic_warm,100.0,0.0003,3,95.13309815282291,5.391024618075131,5.847693089752086,1.1188938634613523
pessimistic_warm,50.0,1e-06,1,38.83792468742084,0.47606168847575747,3.707741018637186,12.395842264925669
apollo_classic,40.0,0.001,3,95.13309815282291,0.21772769698742664,68.38534900905897,0.6128396245231282
pessimistic_warm,100.0,0.0003,2,67.26925881914649,4.53654997782032,4.913101114143291,0.9408714081077424
pessimistic_warm,50.0,3e-07,3,95.13309815282291,0.4520824560498466,5.847693089752086,35.690129564212654
apollo_classic,40.0,0.001,2,67.26925881914649,0.21120709985881475,49.78001839091829,0.5153342439715299
nominal,60.0,0.001,3,95.13309815282291,0.46200430463540176,48.16208484078906,0.6128396245231282
optimistic_cold,70.0,3e-07,3,95.13309815282291,0.1574022696269804,131.33369607958164,35.690129564212654
pessimistic_warm,100.0,0.0003,1,38.83792468742084,3.466837568342345,3.707741018637186,0.7149057869058422
pessimistic_warm,50.0,3e-07,2,67.26925881914649,0.3810195797220971,4.913101114143291,29.936602587892647
apollo_classic,40.0,0.001,1,38.83792468742084,0.19767682146812987,30.63401703249489,0.391569038935955
nominal,70.0,0.0003,2,67.26925881914649,0.5041486565162522,35.932751085788176,0.9408714081077424
optimistic_cold,70.0,1e-06,1,38.83792468742084,0.20414721928439394,40.178073292182056,12.395842264925669
pessimistic_warm,100.0,0.0001,3,95.13309815282291,4.823843937890846,5.847693089752086,1.9380152068467316
pessimistic_warm,50.0,3e-07,1,38.83792468742084,0.2904348494499596,3.707741018637186,22.688192744138682
apollo_classic,40.0,0.0003,3,95.13309815282291,0.21614244090173945,68.38534900905897,1.1188938634613523
optimistic_cold,70.0,1e-06,2,67.26925881914649,0.1933465238000597,79.82083556783198,16.326676556093474
pessimistic_warm,100.0,0.0001,2,67.26925881914649,4.058966690701021,4.913101114143291,1.6296574102909376
pessimistic_warm,50.0,1e-07,3,95.13309815282291,0.2733960726063711,5.847693089752086,62.83844678543254
apollo_classic,40.0,0.0003,2,67.26925881914649,0.20943511851788255,49.78001839091829,0.9408714081077424
nominal,70.0,1e-07,1,38.83792468742084,0.17245359329102217,22.663074572615553,39.57290707935288
pessimistic_warm,100.0,0.0001,1,38.83792468742084,3.099997683494313,3.707741018637186,1.2382620634305879
pessimistic_warm,50.0,1e-07,2,67.26925881914649,0.23140057186285215,4.913101114143291,52.469727938929566
apollo_classic,70.0,3e-06,3,95.13309815282291,0.33034170509079164,68.38534900905897,11.198696338435685
apollo_classic,40.0,0.0003,1,38.83792468742084,0.19563795777349047,30.63401703249489,0.7149057869058422
nominal,70.0,1e-07,2,67.26925881914649,0.21028581377211483,35.932751085788176,52.469727938929566
pessimistic_warm,100.0,3e-05,3,95.13309815282291,4.001292717345043,5.847693089752086,3.538533917817282
apollo_classic,40.0,0.0001,3,95.13309815282291,0.21362482974180602,68.38534900905897,1.9380152068467316
nominal,70.0,1e-07,3,95.13309815282291,0.23684507500055804,48.16208484078906,62.83844678543254
pessimistic_warm,100.0,3e-05,2,67.26925881914649,3.3664981852738647,4.913101114143291,2.9754636360611677
apollo_classic,40.0,0.0001,2,67.26925881914649,0.20662911019838825,49.78001839091829,1.6296574102909376
nominal,70.0,3e-07,1,38.83792468742084,0.23665972976925012,22.663074572615553,22.688192744138682
pessimistic_warm,100.0,3e-05,1,38.83792468742084,2.568900527344974,3.707741018637186,2.26080386418569
apollo_classic,70.0,3e-06,2,67.26925881914649,0.3140456581328431,49.78001839091829,9.414518326164727
apollo_classic,40.0,0.0001,1,38.83792468742084,0.1924254999251175,30.63401703249489,1.2382620634305879
nominal,70.0,3e-07,2,67.26925881914649,0.282222098812136,35.932751085788176,29.936602587892647
pessimistic_warm,100.0,1e-05,3,95.13309815282291,3.1355819542758607,5.847693089752086,6.130001104309631
apollo_classic,70.0,3e-06,1,38.83792468742084,0.2840450426622814,30.63401703249489,7.151605160661953
apollo_classic,40.0,3e-05,3,95.13309815282291,0.20887104666981485,68.38534900905897,3.538533917817282
nominal,70.0,3e-07,3,95.13309815282291,0.313526952444396,48.16208484078906,35.690129564212654
pessimistic_warm,100.0,1e-05,2,67.26925881914649,2.637904960595398,4.913101114143291,5.154296806813111
apollo_classic,70.0,1e-06,3,95.13309815282291,0.2993749333663121,68.38534900905897,19.43071809615248
apollo_classic,40.0,3e-05,2,67.26925881914649,0.20135794723587108,49.78001839091829,2.9754636360611677
pessimistic_warm,100.0,1e-05,1,38.83792468742084,2.0111358216589856,3.707741018637186,3.9161091121401452
apollo_classic,70.0,1e-06,2,67.26925881914649,0.28120884361388576,49.78001839091829,16.326676556093474
apollo_classic,40.0,3e-05,1,38.83792468742084,0.1864439164465923,30.63401703249489,2.26080386418569
pessimistic_warm,100.0,3e-06,3,95.13309815282291,2.20322561132099,5.847693089752086,11.198696338435685
apollo_classic,70.0,1e-06,1,38.83792468742084,0.24942723130213593,30.63401703249489,12.395842264925669
optimistic_cold,70.0,1e-06,3,95.13309815282291,0.1743775504441664,131.33369607958164,19.43071809615248
pessimistic_warm,200.0,1e-07,2,67.26925881914649,0.9256022874514086,4.913101114143291,52.469727938929566
apollo_classic,70.0,3e-07,3,95.13309815282291,0.2526044520622168,68.38534900905897,35.690129564212654
optimistic_cold,70.0,3e-06,1,38.83792468742084,0.22676720017376653,40.178073292182056,7.151605160661953
apollo_classic,70.0,3e-07,2,67.26925881914649,0.233198384639589,49.78001839091829,29.936602587892647
optimistic_cold,70.0,3e-06,2,67.26925881914649,0.20832311892064684,79.82083556783198,9.414518326164727
pessimistic_warm,150.0,0.001,3,95.13309815282291,8.719956255096854,5.847693089752086,0.6128396245231282
apollo_classic,70.0,3e-07,1,38.83792468742084,0.20128233081179112,30.63401703249489,22.688192744138682
optimistic_cold,70.0,3e-06,3,95.13309815282291,0.18444880347627557,131.33369607958164,11.198696338435685
apollo_classic,70.0,1e-07,3,95.13309815282291,0.2003442217087418,68.38534900905897,62.83844678543254
optimistic_cold,70.0,1e-05,1,38.83792468742084,0.24340668275604602,40.178073292182056,3.9161091121401452
apollo_classic,70.0,1e-07,2,67.26925881914649,0.18180766122603587,49.78001839091829,52.469727938929566
nominal,70.0,1e-06,1,38.83792468742084,0.30613663045012673,22.663074572615553,12.395842264925669
optimistic_cold,70.0,1e-05,2,67.26925881914649,0.2187673819585824,79.82083556783198,5.154296806813111
apollo_classic,70.0,1e-07,1,38.83792468742084,0.15287407622042318,30.63401703249489,39.57290707935288
nominal,70.0,1e-06,2,67.26925881914649,0.35572121777864424,35.932751085788176,16.326676556093474
optimistic_cold,70.0,1e-05,3,95.13309815282291,0.1912499792795844,131.33369607958164,6.130001104309631
pessimistic_warm,50.0,1e-07,1,38.83792468742084,0.17712995034468845,3.707741018637186,39.57290707935288
apollo_classic,60.0,0.001,3,95.13309815282291,0.32659154548113994,68.38534900905897,0.6128396245231282
optimistic_cold,100.0,0.001,3,95.13309815282291,0.28463833149024687,131.33369607958164,0.6128396245231282
optimistic_cold,70.0,3e-05,1,38.83792468742084,0.2529006276092221,40.178073292182056,2.26080386418569
pessimistic_warm,40.0,0.001,3,95.13309815282291,2.3253216680258273,5.847693089752086,0.6128396245231282
apollo_classic,60.0,0.001,2,67.26925881914649,0.3168106497882221,49.78001839091829,0.5153342439715299
nominal,70.0,1e-06,3,95.13309815282291,0.38894568794018775,48.16208484078906,19.43071809615248
optimistic_cold,200.0,1e-05,2,67.26925881914649,0.6250496627388069,79.82083556783198,5.154296806813111
optimistic_cold,70.0,3e-05,2,67.26925881914649,0.2245243739144198,79.82083556783198,2.9754636360611677
pessimistic_warm,150.0,0.0001,3,95.13309815282291,7.235765906836269,5.847693089752086,1.9380152068467316
apollo_classic,60.0,0.001,1,38.83792468742084,0.29651523220219483,30.63401703249489,0.391569038935955
nominal,70.0,0.0003,3,95.13309815282291,0.5334701121884741,48.16208484078906,1.1188938634613523
optimistic_cold,80.0,0.001,3,95.13309815282291,0.22771066519219751,131.33369607958164,0.6128396245231282
optimistic_cold,70.0,3e-05,3,95.13309815282291,0.19492470198365727,131.33369607958164,3.538533917817282
pessimistic_warm,150.0,0.0001,2,67.26925881914649,6.088450036051531,4.913101114143291,1.6296574102909376
apollo_classic,60.0,0.0003,3,95.13309815282291,0.32421366135260915,68.38534900905897,1.1188938634613523
optimistic_cold,200.0,1e-05,3,95.13309815282291,0.546428512227384,131.33369607958164,6.130001104309631
optimistic_cold,100.0,1e-07,1,38.83792468742084,0.19225591993397498,40.178073292182056,39.57290707935288
optimistic_cold,70.0,0.0001,1,38.83792468742084,0.2591445760645164,40.178073292182056,1.2382620634305879
pessimistic_warm,150.0,0.0001,1,38.83792468742084,4.64999652524147,3.707741018637186,1.2382620634305879
apollo_classic,60.0,0.0003,2,67.26925881914649,0.3141526777768238,49.78001839091829,0.9408714081077424
nominal,70.0,3e-06,1,38.83792468742084,0.3599843689045802,22.663074572615553,7.151605160661953
pessimistic_warm,150.0,3e-05,3,95.13309815282291,6.001939076017566,5.847693089752086,3.538533917817282
apollo_classic,60.0,0.0003,1,38.83792468742084,0.29345693666023576,30.63401703249489,0.7149057869058422
nominal,70.0,3e-06,2,67.26925881914649,0.4099428142477103,35.932751085788176,9.414518326164727
pessimistic_warm,150.0,3e-05,2,67.26925881914649,5.0497472779107975,4.913101114143291,2.9754636360611677
apollo_classic,60.0,0.0001,3,95.13309815282291,0.32043724461270906,68.38534900905897,1.9380152068467316
nominal,70.0,3e-06,3,95.13309815282291,0.4428838151361002,48.16208484078906,11.198696338435685
optimistic_cold,200.0,3e-05,1,38.83792468742084,0.7225732217406347,40.178073292182056,2.26080386418569
optimistic_cold,100.0,1e-07,2,67.26925881914649,0.20074628312110362,79.82083556783198,52.469727938929566
optimistic_cold,80.0,1e-07,2,67.26925881914649,0.1605970264968829,79.82083556783198,52.469727938929566
pessimistic_warm,150.0,3e-05,1,38.83792468742084,3.853350791017461,3.707741018637186,2.26080386418569
nominal,70.0,1e-05,1,38.83792468742084,0.4038054289090832,22.663074572615553,3.9161091121401452
optimistic_cold,200.0,3e-05,2,67.26925881914649,0.6414982111840566,79.82083556783198,2.9754636360611677
optimistic_cold,100.0,1e-07,3,95.13309815282291,0.19342136938172338,131.33369607958164,62.83844678543254
apollo_classic,60.0,0.0001,2,67.26925881914649,0.3099436652975824,49.78001839091829,1.6296574102909376
pessimistic_warm,150.0,1e-05,3,95.13309815282291,4.703372931413791,5.847693089752086,6.130001104309631
apollo_classic,60.0,0.0001,1,38.83792468742084,0.2886382498876763,30.63401703249489,1.2382620634305879
nominal,70.0,1e-05,2,67.26925881914649,0.45244884202382957,35.932751085788176,5.154296806813111
optimistic_cold,200.0,3e-05,3,95.13309815282291,0.5569277199533065,131.33369607958164,3.538533917817282
optimistic_cold,70.0,0.0001,2,67.26925881914649,0.22823418940113943,79.82083556783198,1.6296574102909376
pessimistic_warm,150.0,1e-05,2,67.26925881914649,3.9568574408930974,4.913101114143291,5.154296806813111
pessimistic_warm,40.0,0.001,2,67.26925881914649,1.9568687597084187,4.913101114143291,0.5153342439715299
apollo_classic,60.0,3e-05,3,95.13309815282291,0.3133065700047223,68.38534900905897,3.538533917817282
optimistic_cold,100.0,3e-07,1,38.83792468742084,0.243892298106388,40.178073292182056,22.688192744138682
optimistic_cold,120.0,1e-07,1,38.83792468742084,0.23070710392076998,40.178073292182056,39.57290707935288
pessimistic_warm,40.0,0.001,1,38.83792468742084,1.4961149931696536,3.707741018637186,0.391569038935955
pessimistic_warm,100.0,3e-06,2,67.26925881914649,1.8535416177558501,4.913101114143291,9.414518326164727
pessimistic_warm,40.0,0.0003,3,95.13309815282291,2.156409847230053,5.847693089752086,1.1188938634613523
apollo_classic,40.0,1e-05,3,95.13309815282291,0.20160700694069028,68.38534900905897,6.130001104309631
optimistic_cold,100.0,3e-07,2,67.26925881914649,0.24195935475734828,79.82083556783198,29.936602587892647
pessimistic_warm,100.0,3e-06,1,38.83792468742084,1.411926449696753,3.707741018637186,7.151605160661953
pessimistic_warm,40.0,0.0003,2,67.26925881914649,1.814619991128128,4.913101114143291,0.9408714081077424
apollo_classic,40.0,1e-05,2,67.26925881914649,0.1933715843759195,49.78001839091829,5.154296806813111
nominal,70.0,1e-05,3,95.13309815282291,0.4842313346497536,48.16208484078906,6.130001104309631
optimistic_cold,200.0,0.0001,1,38.83792468742084,0.7404130744700469,40.178073292182056,1.2382620634305879
optimistic_cold,100.0,3e-07,3,95.13309815282291,0.22486038518140056,131.33369607958164,35.690129564212654
pessimistic_warm,40.0,0.0003,1,38.83792468742084,1.3867350273369379,3.707741018637186,0.7149057869058422
optimistic_cold,200.0,0.0001,2,67.26925881914649,0.6520976840032556,79.82083556783198,1.6296574102909376
optimistic_cold,100.0,1e-06,1,38.83792468742084,0.2916388846919914,40.178073292182056,12.395842264925669
pessimistic_warm,40.0,0.0001,3,95.13309815282291,1.9295375751563384,5.847693089752086,1.9380152068467316
nominal,70.0,3e-05,1,38.83792468742084,0.4306239374056883,22.663074572615553,2.26080386418569
optimistic_cold,200.0,0.0001,3,95.13309815282291,0.5636161103689417,131.33369607958164,1.9380152068467316
optimistic_cold,100.0,1e-06,2,67.26925881914649,0.276209319714371,79.82083556783198,16.326676556093474
pessimistic_warm,40.0,0.0001,2,67.26925881914649,1.623586676280408,4.913101114143291,1.6296574102909376
optimistic_cold,100.0,1e-06,3,95.13309815282291,0.24911078634880912,131.33369607958164,19.43071809615248
pessimistic_warm,40.0,0.0001,1,38.83792468742084,1.239999073397725,3.707741018637186,1.2382620634305879
nominal,70.0,3e-05,2,67.26925881914649,0.4777856649060225,35.932751085788176,2.9754636360611677
optimistic_cold,100.0,3e-06,1,38.83792468742084,0.32395314310538076,40.178073292182056,7.151605160661953
pessimistic_warm,40.0,3e-05,3,95.13309815282291,1.6005170869380174,5.847693089752086,3.538533917817282
nominal,70.0,0.001,1,38.83792468742084,0.4655382598279859,22.663074572615553,0.391569038935955
optimistic_cold,200.0,0.0003,1,38.83792468742084,0.7498890245835236,40.178073292182056,0.7149057869058422
optimistic_cold,100.0,3e-06,2,67.26925881914649,0.2976044556009241,79.82083556783198,9.414518326164727
pessimistic_warm,40.0,3e-05,2,67.26925881914649,1.346599274109546,4.913101114143291,2.9754636360611677
optimistic_cold,200.0,0.0003,2,67.26925881914649,0.6576591781025733,79.82083556783198,0.9408714081077424
optimistic_cold,100.0,3e-06,3,95.13309815282291,0.26349829068039365,131.33369607958164,11.198696338435685
pessimistic_warm,40.0,3e-05,1,38.83792468742084,1.0275602109379895,3.707741018637186,2.26080386418569
optimistic_cold,200.0,0.0003,3,95.13309815282291,0.5671016593165128,131.33369607958164,1.1188938634613523
pessimistic_warm,40.0,1e-05,3,95.13309815282291,1.2542327817103442,5.847693089752086,6.130001104309631
apollo_classic,40.0,1e-05,1,38.83792468742084,0.17751134143800149,30.63401703249489,3.9161091121401452
optimistic_cold,200.0,0.001,1,38.83792468742084,0.755865579086228,40.178073292182056,0.391569038935955
pessimistic_warm,100.0,1e-06,3,95.13309815282291,1.4857358515347183,5.847693089752086,19.43071809615248
pessimistic_warm,40.0,1e-05,2,67.26925881914649,1.0551619842381592,4.913101114143291,5.154296806813111
nominal,70.0,3e-05,3,95.13309815282291,0.5085031837019922,48.16208484078906,3.538533917817282
optimistic_cold,200.0,0.001,2,67.26925881914649,0.6611427698928407,79.82083556783198,0.5153342439715299
optimistic_cold,70.0,0.0001,3,95.13309815282291,0.19726563862912957,131.33369607958164,1.9380152068467316
pessimistic_warm,40.0,1e-05,1,38.83792468742084,0.8044543286635941,3.707741018637186,3.9161091121401452
nominal,70.0,0.0001,1,38.83792468742084,0.4490467973113134,22.663074572615553,1.2382620634305879
optimistic_cold,200.0,0.001,3,95.13309815282291,0.5692766629804937,131.33369607958164,0.6128396245231282
optimistic_cold,70.0,0.0003,1,38.83792468742084,0.26246115860423325,40.178073292182056,0.7149057869058422
pessimistic_warm,40.0,3e-06,3,95.13309815282291,0.8812902445283961,5.847693089752086,11.198696338435685
apollo_classic,40.0,3e-06,3,95.13309815282291,0.18876668862330953,68.38534900905897,11.198696338435685
nominal,40.0,1e-07,1,38.83792468742084,0.09854491045201266,22.663074572615553,39.57290707935288
optimistic_cold,100.0,1e-05,1,38.83792468742084,0.3477238325086372,40.178073292182056,3.9161091121401452
optimistic_cold,70.0,0.0003,2,67.26925881914649,0.23018071233590068,79.82083556783198,0.9408714081077424
pessimistic_warm,100.0,1e-06,2,67.26925881914649,1.2503350707475958,4.913101114143291,16.326676556093474
pessimistic_warm,40.0,3e-06,2,67.26925881914649,0.74141664710234,4.913101114143291,9.414518326164727
apollo_classic,60.0,3e-05,2,67.26925881914649,0.3020369208538066,49.78001839091829,2.9754636360611677
apollo_classic,40.0,3e-06,2,67.26925881914649,0.17945466179019606,49.78001839091829,9.414518326164727
nominal,70.0,0.001,2,67.26925881914649,0.5100346718626286,35.932751085788176,0.5153342439715299
nominal,40.0,1e-07,2,67.26925881914649,0.1201633221554942,35.932751085788176,52.469727938929566
optimistic_cold,70.0,0.0003,3,95.13309815282291,0.1984855807607795,131.33369607958164,1.1188938634613523
pessimistic_warm,100.0,1e-06,1,38.83792468742084,0.9521233769515149,3.707741018637186,12.395842264925669
pessimistic_warm,40.0,3e-06,1,38.83792468742084,0.564770579878701,3.707741018637186,7.151605160661953
apollo_classic,60.0,3e-05,1,38.83792468742084,0.27966587466988846,30.63401703249489,2.26080386418569
apollo_classic,40.0,3e-06,1,38.83792468742084,0.1623114529498751,30.63401703249489,7.151605160661953
optimistic_cold,70.0,0.001,1,38.83792468742084,0.26455295268017975,40.178073292182056,0.391569038935955
pessimistic_warm,100.0,3e-07,3,95.13309815282291,0.9041649120996932,5.847693089752086,35.690129564212654
pessimistic_warm,40.0,1e-06,3,95.13309815282291,0.5942943406138873,5.847693089752086,19.43071809615248
apollo_classic,40.0,1e-06,3,95.13309815282291,0.1710713904950355,68.38534900905897,19.43071809615248
optimistic_cold,70.0,0.001,2,67.26925881914649,0.23139996946249425,79.82083556783198,0.5153342439715299
pessimistic_warm,150.0,3e-06,3,95.13309815282291,3.3048384169814855,5.847693089752086,11.198696338435685
pessimistic_warm,100.0,3e-07,2,67.26925881914649,0.7620391594441942,4.913101114143291,29.936602587892647
pessimistic_warm,40.0,1e-06,2,67.26925881914649,0.5001340282990383,4.913101114143291,16.326676556093474
apollo_classic,40.0,1e-06,2,67.26925881914649,0.1606907677793633,49.78001839091829,16.326676556093474
optimistic_cold,80.0,1e-07,1,38.83792468742084,0.15380473594717997,40.178073292182056,39.57290707935288
pessimistic_warm,100.0,3e-07,1,38.83792468742084,0.5808696988999192,3.707741018637186,22.688192744138682
pessimistic_warm,40.0,1e-06,1,38.83792468742084,0.38084935078060594,3.707741018637186,12.395842264925669
apollo_classic,40.0,1e-06,1,38.83792468742084,0.1425298464583634,30.63401703249489,12.395842264925669
optimistic_cold,80.0,1e-07,3,95.13309815282291,0.1547370955053787,131.33369607958164,62.83844678543254
pessimistic_warm,100.0,1e-07,3,95.13309815282291,0.5467921452127422,5.847693089752086,62.83844678543254
pessimistic_warm,40.0,3e-07,3,95.13309815282291,0.3616659648398773,5.847693089752086,35.690129564212654
apollo_classic,40.0,3e-07,3,95.13309815282291,0.14434540117840963,68.38534900905897,35.690129564212654
nominal,70.0,0.0001,2,67.26925881914649,0.4949040273369463,35.932751085788176,1.6296574102909376
optimistic_cold,80.0,3e-07,1,38.83792468742084,0.19511383848511038,40.178073292182056,22.688192744138682
pessimistic_warm,100.0,1e-07,2,67.26925881914649,0.4628011437257043,4.913101114143291,52.469727938929566
pessimistic_warm,40.0,3e-07,2,67.26925881914649,0.3048156637776777,4.913101114143291,29.936602587892647
apollo_classic,40.0,3e-07,2,67.26925881914649,0.13325621979405086,49.78001839091829,29.936602587892647
optimistic_cold,80.0,3e-07,2,67.26925881914649,0.19356748380587863,79.82083556783198,29.936602587892647
pessimistic_warm,100.0,1e-07,1,38.83792468742084,0.3542599006893769,3.707741018637186,39.57290707935288
pessimistic_warm,40.0,3e-07,1,38.83792468742084,0.2323478795599677,3.707741018637186,22.688192744138682
apollo_classic,40.0,3e-07,1,38.83792468742084,0.11501847474959492,30.63401703249489,22.688192744138682
optimistic_cold,100.0,1e-05,2,67.26925881914649,0.31252483136940346,79.82083556783198,5.154296806813111
optimistic_cold,80.0,3e-07,3,95.13309815282291,0.17988830814512044,131.33369607958164,35.690129564212654
pessimistic_warm,80.0,0.001,3,95.13309815282291,4.650643336051655,5.847693089752086,0.6128396245231282
pessimistic_warm,40.0,1e-07,3,95.13309815282291,0.21871685808509686,5.847693089752086,62.83844678543254
apollo_classic,40.0,1e-07,3,95.13309815282291,0.11448241240499533,68.38534900905897,62.83844678543254
nominal,40.0,1e-07,3,95.13309815282291,0.13534004285746173,48.16208484078906,62.83844678543254
optimistic_cold,120.0,1e-07,2,67.26925881914649,0.24089553974532435,79.82083556783198,52.469727938929566
optimistic_cold,80.0,1e-06,1,38.83792468742084,0.2333111077535931,40.178073292182056,12.395842264925669
pessimistic_warm,80.0,0.001,2,67.26925881914649,3.9137375194168373,4.913101114143291,0.5153342439715299
apollo_classic,60.0,1e-05,3,95.13309815282291,0.3024105104110354,68.38534900905897,6.130001104309631
apollo_classic,40.0,1e-07,2,67.26925881914649,0.10389009212916336,49.78001839091829,52.469727938929566
nominal,70.0,0.001,3,95.13309815282291,0.5390050220746354,48.16208484078906,0.6128396245231282
nominal,40.0,3e-07,1,38.83792468742084,0.13523413129671435,22.663074572615553,22.688192744138682
pessimistic_warm,80.0,0.001,1,38.83792468742084,2.992229986339307,3.707741018637186,0.391569038935955
apollo_classic,40.0,1e-07,1,38.83792468742084,0.08735661498309896,30.63401703249489,39.57290707935288
optimistic_cold,80.0,0.001,1,38.83792468742084,0.30234623163449115,40.178073292182056,0.391569038935955
pessimistic_warm,80.0,0.0003,3,95.13309815282291,4.312819694460106,5.847693089752086,1.1188938634613523
nominal,200.0,0.001,3,95.13309815282291,1.5400143487846725,48.16208484078906,0.6128396245231282
optimistic_cold,80.0,0.0003,3,95.13309815282291,0.22684066372660514,131.33369607958164,1.1188938634613523
pessimistic_warm,80.0,0.0003,2,67.26925881914649,3.629239982256256,4.913101114143291,0.9408714081077424
apollo_classic,60.0,1e-05,2,67.26925881914649,0.29005737656387925,49.78001839091829,5.154296806813111
nominal,200.0,0.001,2,67.26925881914649,1.4572419196075106,35.932751085788176,0.5153342439715299
pessimistic_warm,150.0,3e-06,1,38.83792468742084,2.1178896745451294,3.707741018637186,7.151605160661953
pessimistic_warm,80.0,0.0003,1,38.83792468742084,2.7734700546738758,3.707741018637186,0.7149057869058422
