r_m,depth_km,sigma_S_m,eps_r
1.737346975652167108e+06,5.302434783289208808e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737350668850128772e+06,4.933114987122826089e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737354104813220911e+06,4.589518677908926980e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737357301458105445e+06,4.269854189455508930e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737360275453530718e+06,3.972454646928235550e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737363042307250667e+06,3.695769274933263793e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737365616446888307e+06,3.438355311169288830e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737368011295169359e+06,3.198870483064092385e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737370239339913009e+06,2.976066008699126617e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737372312199149514e+06,2.768780085048638123e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737374240681702038e+06,2.575931829796172801e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737376034843548900e+06,2.396515645110048470e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737377704040258890e+06,2.229595974110998302e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737379256975776749e+06,2.074302422325126696e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737380701747809071e+06,1.929825219092890648e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737382045890048612e+06,1.795410995138808918e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737383296411459800e+06,1.670358854020014341e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737384459832824999e+06,1.554016717500053373e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737385542220748262e+06,1.445777925173752018e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737386549219288398e+06,1.345078071160242007e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737387486079390161e+06,1.251392060983926025e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737388357686264673e+06,1.164231373532675223e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737389168584863422e+06,1.083141513657756225e-02,9.999999999999999547e-08,5.500000000000000000e+00
1.737389923003577394e+06,1.007699642260558894e-02,9.999999999999999547e-08,5.500000000000000000e+00
