r_m,depth_km,sigma_S_m,eps_r
1.010439111422845628e+06,7.269608885771543783e+02,3.200384119760490715e-03,5.500000000000000000e+00
1.013917393186372705e+06,7.234826068136272852e+02,3.133101445378580052e-03,5.500000000000000000e+00
1.017395674949899665e+06,7.200043250501003058e+02,3.067233275663168446e-03,5.500000000000000000e+00
1.020873956713426742e+06,7.165260432865732128e+02,3.002749873041098052e-03,5.500000000000000000e+00
1.024352238476953935e+06,7.130477615230461197e+02,2.939622125121489800e-03,5.500000000000000000e+00
1.027830520240480895e+06,7.095694797595191403e+02,2.877821531552364216e-03,5.500000000000000000e+00
1.031308802004007972e+06,7.060911979959920473e+02,2.817320191153521725e-03,5.500000000000000000e+00
1.034787083767535049e+06,7.026129162324649542e+02,2.758090789319984307e-03,5.500000000000000000e+00
1.038265365531062009e+06,6.991346344689379748e+02,2.700106585690249198e-03,5.500000000000000000e+00
1.041743647294589086e+06,6.956563527054108818e+02,2.643341402073778358e-03,5.500000000000000000e+00
1.045221929058116162e+06,6.921780709418837887e+02,2.587769610632298378e-03,5.500000000000000000e+00
1.048700210821643239e+06,6.886997891783568093e+02,2.533366122309590844e-03,5.500000000000000000e+00
1.052178492585170316e+06,6.852215074148297163e+02,2.480106375504486597e-03,5.500000000000000000e+00
1.055656774348697392e+06,6.817432256513026232e+02,2.427966324982033190e-03,5.500000000000000000e+00
1.059135056112224236e+06,6.782649438877757575e+02,2.376922431017758439e-03,5.500000000000000000e+00
1.062613337875751313e+06,6.747866621242486644e+02,2.326951648770158535e-03,5.500000000000000000e+00
1.066091619639278390e+06,6.713083803607215714e+02,2.278031417876634143e-03,5.500000000000000000e+00
1.069569901402805466e+06,6.678300985971944783e+02,2.230139652268129605e-03,5.500000000000000000e+00
1.073048183166332543e+06,6.643518168336674989e+02,2.183254730197908139e-03,5.500000000000000000e+00
1.076526464929859620e+06,6.608735350701404059e+02,2.137355484479972704e-03,5.500000000000000000e+00
1.080004746693386696e+06,6.573952533066133128e+02,2.092421192932676036e-03,5.500000000000000000e+00
1.083483028456913773e+06,6.539169715430862198e+02,2.048431569023270206e-03,5.500000000000000000e+00
1.086961310220440850e+06,6.504386897795591267e+02,2.005366752709118738e-03,5.500000000000000000e+00
1.090439591983967926e+06,6.469604080160320336e+02,1.963207301471456539e-03,5.500000000000000000e+00
1.093917873747495003e+06,6.434821262525049406e+02,1.921934181537659396e-03,5.500000000000000000e+00
1.097396155511022080e+06,6.400038444889779612e+02,1.881528759288051420e-03,5.500000000000000000e+00
1.100874437274549156e+06,6.365255627254508681e+02,1.841972792843358988e-03,5.500000000000000000e+00
1.104352719038076233e+06,6.330472809619237751e+02,1.803248423829025395e-03,5.500000000000000000e+00
1.107831000801603310e+06,6.295689991983966820e+02,1.765338169312682341e-03,5.500000000000000000e+00
1.111309282565130154e+06,6.260907174348698163e+02,1.728224913911106725e-03,5.500000000000000000e+00
1.114787564328657230e+06,6.226124356713427233e+02,1.691891902063113714e-03,5.500000000000000000e+00
1.118265846092184307e+06,6.191341539078157439e+02,1.656322730464918807e-03,5.500000000000000000e+00
1.121744127855711384e+06,6.156558721442886508e+02,1.621501340664506605e-03,5.500000000000000000e+00
1.125222409619238460e+06,6.121775903807615578e+02,1.587412011811716820e-03,5.500000000000000000e+00
1.128700691382765304e+06,6.086993086172346921e+02,1.554039353560728552e-03,5.500000000000000000e+00
1.132178973146292381e+06,6.052210268537075990e+02,1.521368299121761154e-03,5.500000000000000000e+00
1.135657254909819458e+06,6.017427450901805059e+02,1.489384098458864823e-03,5.500000000000000000e+00
1.139135536673346534e+06,5.982644633266534129e+02,1.458072311630694050e-03,5.500000000000000000e+00
1.142613818436873611e+06,5.947861815631264335e+02,1.427418802271302085e-03,5.500000000000000000e+00
1.146092100200400688e+06,5.913078997995993404e+02,1.397409731207975960e-03,5.500000000000000000e+00
1.149570381963927764e+06,5.878296180360722474e+02,1.368031550213248465e-03,5.500000000000000000e+00
1.153048663727454841e+06,5.843513362725451543e+02,1.339270995888267295e-03,5.500000000000000000e+00
1.156526945490981918e+06,5.808730545090180613e+02,1.311115083674757294e-03,5.500000000000000000e+00
1.160005227254508995e+06,5.773947727454909682e+02,1.283551101992865288e-03,5.500000000000000000e+00
1.163483509018036071e+06,5.739164909819638751e+02,1.256566606502245321e-03,5.500000000000000000e+00
1.166961790781563148e+06,5.704382092184368958e+02,1.230149414483807128e-03,5.500000000000000000e+00
1.170440072545090225e+06,5.669599274549098027e+02,1.204287599339566757e-03,5.500000000000000000e+00
1.173918354308617301e+06,5.634816456913827096e+02,1.178969485208128864e-03,5.500000000000000000e+00
1.177396636072144378e+06,5.600033639278556166e+02,1.154183641693381189e-03,5.500000000000000000e+00
1.180874917835671222e+06,5.565250821643287509e+02,1.129918878703996005e-03,5.500000000000000000e+00
1.184353199599198299e+06,5.530468004008016578e+02,1.106164241401426168e-03,5.500000000000000000e+00
1.187831481362725608e+06,5.495685186372743374e+02,1.082909005254117842e-03,5.500000000000000000e+00
1.191309763126252452e+06,5.460902368737475854e+02,1.060142671195692153e-03,5.500000000000000000e+00
1.194788044889779529e+06,5.426119551102204923e+02,1.037854960884916286e-03,5.500000000000000000e+00
1.198266326653306605e+06,5.391336733466933993e+02,1.016035812065338570e-03,5.500000000000000000e+00
1.201744608416833449e+06,5.356553915831665336e+02,9.946753740224612093e-04,5.500000000000000000e+00
1.205222890180360526e+06,5.321771098196394405e+02,9.737640031364365413e-04,5.500000000000000000e+00
1.208701171943887603e+06,5.286988280561123474e+02,9.532922585282430908e-04,5.500000000000000000e+00
1.212179453707414679e+06,5.252205462925853681e+02,9.332508977974101434e-04,5.500000000000000000e+00
1.215657735470941756e+06,5.217422645290582750e+02,9.136308728493335203e-04,5.500000000000000000e+00
1.219136017234468833e+06,5.182639827655311819e+02,8.944233258103290044e-04,5.500000000000000000e+00
1.222614298997995909e+06,5.147857010020040889e+02,8.756195850285559881e-04,5.500000000000000000e+00
1.226092580761522986e+06,5.113074192384769958e+02,8.572111611590146028e-04,5.500000000000000000e+00
1.229570862525050063e+06,5.078291374749499596e+02,8.391897433308586219e-04,5.500000000000000000e+00
1.233049144288577139e+06,5.043508557114228665e+02,8.215471953952704388e-04,5.500000000000000000e+00
1.236527426052104216e+06,5.008725739478957735e+02,8.042755522522314869e-04,5.500000000000000000e+00
1.240005707815631293e+06,4.973942921843686804e+02,7.786172906439831672e-04,5.500000000000000000e+00
1.243483989579158369e+06,4.939160104208416442e+02,7.509621299425676489e-04,5.500000000000000000e+00
1.246962271342685446e+06,4.904377286573145511e+02,7.242892334711040258e-04,5.500000000000000000e+00
1.250440553106212290e+06,4.869594468937876854e+02,6.985637128762799521e-04,5.500000000000000000e+00
1.253918834869739367e+06,4.834811651302606492e+02,6.737519189797012498e-04,5.500000000000000000e+00
1.257397116633266443e+06,4.800028833667335562e+02,6.498213977645097769e-04,5.500000000000000000e+00
1.260875398396793520e+06,4.765246016032064631e+02,6.267408479252787983e-04,5.500000000000000000e+00
1.264353680160320597e+06,4.730463198396794269e+02,6.044800799256637566e-04,5.500000000000000000e+00
1.267831961923847673e+06,4.695680380761523338e+02,5.830099765102588318e-04,5.500000000000000000e+00
1.271310243687374750e+06,4.660897563126252408e+02,5.623024546190046437e-04,5.500000000000000000e+00
1.274788525450901594e+06,4.626114745490984319e+02,5.423304286543264912e-04,5.500000000000000000e+00
1.278266807214428904e+06,4.591331927855711115e+02,5.230677750529689595e-04,5.500000000000000000e+00
1.281745088977955747e+06,4.556549110220442458e+02,5.044892981161705307e-04,5.500000000000000000e+00
1.285223370741482824e+06,4.521766292585171527e+02,4.865706970535003950e-04,5.500000000000000000e+00
1.288701652505009901e+06,4.486983474949901165e+02,4.692885341972338623e-04,5.500000000000000000e+00
1.292179934268536977e+06,4.452200657314630234e+02,4.526202043457072254e-04,5.500000000000000000e+00
1.295658216032064054e+06,4.417417839679359304e+02,4.365439051955369732e-04,5.500000000000000000e+00
1.299136497795591131e+06,4.382635022044088942e+02,4.210386088240411387e-04,5.500000000000000000e+00
1.302614779559118208e+06,4.347852204408818011e+02,4.060840341845558176e-04,5.500000000000000000e+00
1.306093061322645284e+06,4.313069386773547080e+02,3.916606205786695620e-04,5.500000000000000000e+00
1.309571343086172361e+06,4.278286569138276150e+02,3.777495020706790629e-04,5.500000000000000000e+00
1.313049624849699438e+06,4.243503751503005788e+02,3.643324828108010852e-04,5.500000000000000000e+00
1.316527906613226514e+06,4.208720933867734857e+02,3.513920132348625461e-04,5.500000000000000000e+00
1.320006188376753591e+06,4.173938116232463926e+02,3.389111671093332696e-04,5.500000000000000000e+00
1.323484470140280668e+06,4.139155298597193564e+02,3.268736193916853879e-04,5.500000000000000000e+00
1.326962751903807512e+06,4.104372480961924907e+02,3.152636248771101051e-04,5.500000000000000000e+00
1.330441033667334588e+06,4.069589663326653977e+02,3.040659976036697671e-04,5.500000000000000000e+00
1.333919315430861665e+06,4.034806845691383614e+02,2.932660909889441155e-04,5.500000000000000000e+00
1.337397597194388742e+06,4.000024028056112684e+02,2.828497786721870071e-04,5.500000000000000000e+00
1.340875878957915818e+06,3.965241210420841753e+02,2.728034360369377409e-04,5.500000000000000000e+00
1.344354160721442895e+06,3.930458392785570823e+02,2.631139223899187172e-04,5.500000000000000000e+00
1.347832442484969972e+06,3.895675575150300460e+02,2.537685637729086472e-04,5.500000000000000000e+00
1.351310724248496816e+06,3.860892757515031803e+02,2.447551363851059375e-04,5.500000000000000000e+00
1.354789006012023892e+06,3.826109939879760873e+02,2.360618505943056313e-04,5.500000000000000000e+00
1.358267287775550969e+06,3.791327122244490511e+02,2.276773355159677332e-04,5.500000000000000000e+00
1.361745569539078046e+06,3.756544304609219580e+02,2.195906241400152274e-04,5.500000000000000000e+00
1.365223851302605122e+06,3.721761486973948649e+02,2.117911389858986014e-04,5.500000000000000000e+00
1.368702133066132199e+06,3.686978669338678287e+02,2.042686782671719907e-04,5.500000000000000000e+00
1.372180414829659276e+06,3.652195851703407357e+02,1.970134025474766949e-04,5.500000000000000000e+00
1.375658696593186352e+06,3.617413034068136426e+02,1.900158218704834832e-04,5.500000000000000000e+00
1.379136978356713429e+06,3.582630216432865495e+02,1.832667833469575755e-04,5.500000000000000000e+00
1.382615260120240506e+06,3.547847398797595133e+02,1.767574591827077417e-04,5.500000000000000000e+00
1.386093541883767582e+06,3.513064581162324203e+02,1.704793351317654025e-04,5.500000000000000000e+00
1.389571823647294659e+06,3.478281763527053272e+02,1.644241993596840445e-04,5.500000000000000000e+00
1.393050105410821736e+06,3.443498945891782910e+02,1.585841317023981175e-04,5.500000000000000000e+00
1.396528387174348813e+06,3.408716128256511979e+02,1.529514933065863010e-04,5.500000000000000000e+00
1.400006668937875656e+06,3.373933310621243322e+02,1.475189166379940709e-04,5.500000000000000000e+00
1.403484950701402733e+06,3.339150492985972392e+02,1.422792958446411410e-04,5.500000000000000000e+00
1.406963232464929810e+06,3.304367675350702029e+02,1.372257774623131309e-04,5.500000000000000000e+00
1.410441514228456886e+06,3.269584857715431099e+02,1.323517514501781314e-04,5.500000000000000000e+00
1.413919795991983963e+06,3.234802040080160168e+02,1.276508425448015451e-04,5.500000000000000000e+00
1.417398077755511040e+06,3.200019222444889806e+02,1.231169019212536295e-04,5.500000000000000000e+00
1.420876359519038117e+06,3.165236404809618875e+02,1.187439991503987541e-04,5.500000000000000000e+00
1.424354641282564960e+06,3.130453587174350218e+02,1.145264144418484418e-04,5.500000000000000000e+00
1.427832923046092037e+06,3.095670769539079856e+02,1.104586311624319758e-04,5.500000000000000000e+00
1.431311204809619114e+06,3.060887951903808926e+02,1.065353286203976130e-04,5.500000000000000000e+00
1.434789486573146190e+06,3.026105134268537995e+02,1.027513751059074281e-04,5.500000000000000000e+00
1.438267768336673267e+06,2.991322316633267064e+02,9.828186349696730543e-05,5.500000000000000000e+00
1.441746050100200344e+06,2.956539498997996702e+02,9.168628787791783640e-05,5.500000000000000000e+00
1.445224331863727421e+06,2.921756681362725772e+02,8.553333326948828240e-05,5.500000000000000000e+00
1.448702613627254497e+06,2.886973863727454841e+02,7.979329591716781758e-05,5.500000000000000000e+00
1.452180895390781574e+06,2.852191046092184479e+02,7.443846544907123386e-05,5.500000000000000000e+00
1.455659177154308651e+06,2.817408228456913548e+02,6.944299110246941211e-05,5.500000000000000000e+00
1.459137458917835727e+06,2.782625410821642618e+02,6.478275692769274265e-05,5.500000000000000000e+00
1.462615740681362804e+06,2.747842593186371687e+02,6.043526536695050698e-05,5.500000000000000000e+00
1.466094022444889881e+06,2.713059775551101325e+02,5.637952864603117619e-05,5.500000000000000000e+00
1.469572304208416725e+06,2.678276957915832668e+02,5.259596745457363354e-05,5.500000000000000000e+00
1.473050585971943801e+06,2.643494140280561737e+02,4.906631642578133663e-05,5.500000000000000000e+00
1.476528867735470878e+06,2.608711322645291375e+02,4.577353595927720028e-05,5.500000000000000000e+00
1.480007149498997955e+06,2.573928505010020444e+02,4.270172996141880818e-05,5.500000000000000000e+00
1.483485431262525031e+06,2.539145687374749798e+02,3.983606910596046560e-05,5.500000000000000000e+00
1.486963713026052108e+06,2.504362869739478867e+02,3.716271924459828128e-05,5.500000000000000000e+00
1.490441994789579185e+06,2.469580052104208221e+02,3.466877462179603580e-05,5.500000000000000000e+00
1.493920276553106261e+06,2.434797234468937290e+02,3.234219557148243295e-05,5.500000000000000000e+00
1.497398558316633338e+06,2.400014416833666644e+02,3.017175039484640864e-05,5.500000000000000000e+00
1.500876840080160182e+06,2.365231599198398271e+02,2.814696113864320663e-05,5.500000000000000000e+00
1.504355121843687259e+06,2.330448781563127341e+02,2.625805301225129140e-05,5.500000000000000000e+00
1.507833403607214335e+06,2.295665963927856694e+02,2.449590719928904399e-05,5.500000000000000000e+00
1.511311685370741412e+06,2.260883146292585764e+02,2.285201683598605656e-05,5.500000000000000000e+00
1.514789967134268489e+06,2.226100328657315117e+02,2.131844594379205733e-05,5.500000000000000000e+00
1.518268248897795565e+06,2.191317511022044471e+02,1.988779111796823177e-05,5.500000000000000000e+00
1.521746530661322642e+06,2.156534693386773540e+02,1.855314578721030012e-05,5.500000000000000000e+00
1.525224812424849719e+06,2.121751875751502894e+02,1.730806687176455241e-05,5.500000000000000000e+00
1.528703094188376796e+06,2.086969058116231963e+02,1.614654367907694877e-05,5.500000000000000000e+00
1.532181375951903872e+06,2.052186240480961317e+02,1.506296888681713314e-05,5.500000000000000000e+00
1.535659657715430949e+06,2.017403422845690386e+02,1.405211147319621191e-05,5.500000000000000000e+00
1.539137939478957793e+06,1.982620605210422013e+02,1.310909146389779864e-05,5.500000000000000000e+00
1.542616221242484869e+06,1.947837787575151367e+02,1.222935637371161037e-05,5.500000000000000000e+00
1.546094503006011946e+06,1.913054969939880436e+02,1.140865922914021100e-05,5.500000000000000000e+00
1.549572784769539023e+06,1.878272152304609790e+02,1.064303806588175866e-05,5.500000000000000000e+00
1.553051066533066100e+06,1.843489334669339144e+02,9.928796802211486936e-06,5.500000000000000000e+00
1.556529348296593176e+06,1.808706517034068213e+02,9.262487395927374823e-06,5.500000000000000000e+00
1.560007630060120253e+06,1.773923699398797567e+02,8.640893198721144190e-06,5.500000000000000000e+00
1.563485911823647330e+06,1.739140881763526636e+02,8.061013427617165240e-06,5.500000000000000000e+00
1.566964193587174406e+06,1.704358064128255990e+02,7.520048678514080996e-06,5.500000000000000000e+00
1.570442475350701250e+06,1.669575246492987617e+02,7.015387411894918221e-06,5.500000000000000000e+00
1.573920757114228327e+06,1.634792428857716686e+02,6.544593345464675378e-06,5.500000000000000000e+00
1.577399038877755404e+06,1.600009611222446040e+02,6.105393692852564507e-06,5.500000000000000000e+00
1.580877320641282480e+06,1.565226793587175109e+02,5.695668191600564858e-06,5.500000000000000000e+00
1.584355602404809557e+06,1.530443975951904463e+02,5.313438867470234878e-06,5.500000000000000000e+00
1.587833884168336634e+06,1.495661158316633532e+02,4.890235278601733540e-06,5.500000000000000000e+00
1.591312165931863710e+06,1.460878340681362886e+02,4.093055132176994432e-06,5.500000000000000000e+00
1.594790447695390787e+06,1.426095523046092239e+02,3.425827053423638521e-06,5.500000000000000000e+00
1.598268729458917864e+06,1.391312705410821309e+02,2.867366947419304519e-06,5.500000000000000000e+00
1.601747011222444940e+06,1.356529887775550662e+02,2.399944037728395887e-06,5.500000000000000000e+00
1.605225292985972017e+06,1.321747070140279732e+02,2.008717924788791111e-06,5.500000000000000000e+00
1.608703574749499094e+06,1.286964252505009085e+02,1.681267412046394590e-06,5.500000000000000000e+00
1.612181856513025938e+06,1.252181434869740571e+02,1.407196140347275701e-06,5.500000000000000000e+00
1.615660138276553014e+06,1.217398617234469924e+02,1.177802509713800244e-06,5.500000000000000000e+00
1.619138420040080091e+06,1.182615799599199136e+02,9.858034087172673152e-07,5.500000000000000000e+00
1.622616701803607168e+06,1.147832981963928347e+02,8.251029800188912239e-07,5.500000000000000000e+00
1.626094983567134244e+06,1.113050164328657559e+02,6.905990805224617286e-07,5.500000000000000000e+00
1.629573265330661321e+06,1.078267346693386770e+02,5.780212913635945654e-07,5.500000000000000000e+00
1.633051547094188398e+06,1.043484529058115982e+02,4.837953346489729729e-07,5.500000000000000000e+00
1.636529828857715474e+06,1.008701711422845193e+02,4.049295922576692383e-07,5.500000000000000000e+00
1.640008110621242551e+06,9.739188937875745466e+01,3.389201237439230869e-07,5.500000000000000000e+00
1.643486392384769628e+06,9.391360761523037581e+01,2.836711677162447569e-07,5.500000000000000000e+00
1.646964674148296472e+06,9.043532585170352434e+01,2.374286026588903466e-07,5.500000000000000000e+00
1.650442955911823548e+06,8.695704408817644548e+01,1.987242546163249371e-07,5.500000000000000000e+00
1.653921237675350625e+06,8.347876232464938084e+01,1.663292835427690520e-07,5.500000000000000000e+00
1.657399519438877702e+06,8.000048056112230199e+01,1.392151683611252908e-07,5.500000000000000000e+00
1.660877801202404778e+06,7.652219879759522314e+01,1.165210520301012663e-07,5.500000000000000000e+00
1.664356082965931855e+06,7.304391703406814429e+01,9.752640984481170652e-08,5.500000000000000000e+00
1.667834364729458932e+06,6.956563527054106544e+01,8.162817320565465007e-08,5.500000000000000000e+00
1.671312646492986009e+06,6.608735350701398659e+01,6.832158254871734037e-08,5.500000000000000000e+00
1.674790928256513085e+06,6.260907174348691484e+01,5.718416152963523562e-08,5.500000000000000000e+00
1.678269210020040162e+06,5.913078997995983599e+01,4.786230365076350463e-08,5.500000000000000000e+00
1.681747491783567239e+06,5.565250821643276424e+01,4.006004546504892813e-08,5.500000000000000000e+00
1.685225773547094082e+06,5.217422645290591987e+01,3.352966991249679535e-08,5.500000000000000000e+00
1.688704055310621159e+06,4.869594468937884102e+01,2.863032047250244207e-08,5.500000000000000000e+00
1.692182337074148236e+06,4.521766292585176217e+01,2.527514310752357887e-08,5.500000000000000000e+00
1.695660618837675313e+06,4.173938116232469042e+01,2.231315781880106427e-08,5.500000000000000000e+00
1.699138900601202389e+06,3.826109939879761157e+01,1.969828656275815248e-08,5.500000000000000000e+00
1.702617182364729466e+06,3.478281763527053272e+01,1.738985116582612264e-08,5.500000000000000000e+00
1.706095464128256543e+06,3.130453587174345742e+01,1.535194051554302148e-08,5.500000000000000000e+00
1.709573745891783619e+06,2.782625410821638212e+01,1.355285191030989621e-08,5.500000000000000000e+00
1.713052027655310696e+06,2.434797234468930327e+01,1.196459787717550028e-08,5.500000000000000000e+00
1.716530309418837773e+06,2.086969058116222797e+01,1.056247078547464234e-08,5.500000000000000000e+00
1.720008591182364617e+06,1.739140881763538360e+01,9.324658483243783589e-09,5.500000000000000000e+00
1.723486872945891693e+06,1.391312705410830652e+01,8.231904977072407978e-09,5.500000000000000000e+00
1.726965154709418770e+06,1.043484529058122945e+01,7.267210876765101314e-09,5.500000000000000000e+00
1.730443436472945847e+06,6.956563527054153262e+00,6.415568944790635789e-09,5.500000000000000000e+00
1.733921718236472923e+06,3.478281763527076631e+00,5.663730636599258464e-09,5.500000000000000000e+00
1.737400000000000000e+06,0.000000000000000000e+00,4.999999999999999277e-09,5.500000000000000000e+00
