r_m,depth_km,sigma_S_m,eps_r
1.258896526315789437e+06,4.785034736842105758e+02,6.095856527151610667e-05,5.500000000000000000e+00
1.263246557894736761e+06,4.741534421052632524e+02,5.514859099904835971e-05,5.500000000000000000e+00
1.267596589473684318e+06,4.698034105263157016e+02,4.989236665321322559e-05,5.500000000000000000e+00
1.271946621052631643e+06,4.654533789473683782e+02,4.513711420662809386e-05,5.500000000000000000e+00
1.276296652631578967e+06,4.611033473684210549e+02,4.083508591731587574e-05,5.500000000000000000e+00
1.280646684210526291e+06,4.567533157894737315e+02,3.694308489109627706e-05,5.500000000000000000e+00
1.284996715789473616e+06,4.524032842105264081e+02,3.342203133928057607e-05,5.500000000000000000e+00
1.289346747368420940e+06,4.480532526315790847e+02,3.023657017644102097e-05,5.500000000000000000e+00
1.293696778947368264e+06,4.437032210526317613e+02,2.735471601812351466e-05,5.500000000000000000e+00
1.298046810526315821e+06,4.393531894736841537e+02,2.474753201390579140e-05,5.500000000000000000e+00
1.302396842105263146e+06,4.350031578947368303e+02,2.238883929094813126e-05,5.500000000000000000e+00
1.306746873684210470e+06,4.306531263157895069e+02,2.025495409054291524e-05,5.500000000000000000e+00
1.311096905263157794e+06,4.263030947368421835e+02,1.832444995823752880e-05,5.500000000000000000e+00
1.315446936842105351e+06,4.219530631578946327e+02,1.657794259966900035e-05,5.500000000000000000e+00
1.319796968421052676e+06,4.176030315789473093e+02,1.499789524183639083e-05,5.500000000000000000e+00
1.324147000000000000e+06,4.132529999999999859e+02,1.356844254543327349e-05,5.500000000000000000e+00
1.328497031578947324e+06,4.089029684210526625e+02,1.227523130013414487e-05,5.500000000000000000e+00
1.332847063157894649e+06,4.045529368421053391e+02,1.110527630324882643e-05,5.500000000000000000e+00
1.337197094736841973e+06,4.002029052631580157e+02,1.004682997461336428e-05,5.500000000000000000e+00
1.341547126315789297e+06,3.958528736842106923e+02,9.089264398514798013e-06,5.500000000000000000e+00
1.345897157894736854e+06,3.915028421052631415e+02,8.222964608225875974e-06,5.500000000000000000e+00
1.350247189473684179e+06,3.871528105263158182e+02,7.439232041614275430e-06,5.500000000000000000e+00
1.354597221052631503e+06,3.828027789473684948e+02,6.730197198419029483e-06,5.500000000000000000e+00
1.358947252631579060e+06,3.784527473684209440e+02,6.088740622181001635e-06,5.500000000000000000e+00
1.363297284210526384e+06,3.741027157894736206e+02,5.508421413403123439e-06,5.500000000000000000e+00
1.367647315789473709e+06,3.697526842105262972e+02,4.983412556136976055e-06,5.500000000000000000e+00
1.371997347368421033e+06,3.654026526315789738e+02,4.508442408606658122e-06,5.500000000000000000e+00
1.376347378947368357e+06,3.610526210526316504e+02,4.078741770374162532e-06,5.500000000000000000e+00
1.380697410526315682e+06,3.567025894736843270e+02,3.689995994544913985e-06,5.500000000000000000e+00
1.385047442105263006e+06,3.523525578947370036e+02,3.338301664169454847e-06,5.500000000000000000e+00
1.389397473684210563e+06,3.480025263157894528e+02,3.020127397826870876e-06,5.500000000000000000e+00
1.393747505263157887e+06,3.436524947368421294e+02,2.732278390836738786e-06,5.500000000000000000e+00
1.398097536842105212e+06,3.393024631578948060e+02,2.471864336055849342e-06,5.500000000000000000e+00
1.402447568421052769e+06,3.349524315789472553e+02,2.236270402150945588e-06,5.500000000000000000e+00
1.406797600000000093e+06,3.306023999999999319e+02,2.023130977938662201e-06,5.500000000000000000e+00
1.411147631578947417e+06,3.262523684210526085e+02,1.830305919158140683e-06,5.500000000000000000e+00
1.415497663157894742e+06,3.219023368421052851e+02,1.655859059169079350e-06,5.500000000000000000e+00
1.419847694736842066e+06,3.175523052631579617e+02,1.498038767799782286e-06,5.500000000000000000e+00
1.424197726315789390e+06,3.132022736842105815e+02,1.355260363135739009e-06,5.500000000000000000e+00
1.428547757894736715e+06,3.088522421052632581e+02,1.226090199644486323e-06,5.500000000000000000e+00
1.432897789473684039e+06,3.045022105263159347e+02,1.109231272864792312e-06,5.500000000000000000e+00
1.437247821052631596e+06,3.001521789473683839e+02,1.003510196116081988e-06,5.500000000000000000e+00
1.441597852631578920e+06,2.958021473684210605e+02,9.078654184605647860e-07,5.500000000000000000e+00
1.445947884210526245e+06,2.914521157894737371e+02,8.213365656139620396e-07,5.500000000000000000e+00
1.450297915789473569e+06,2.871020842105264137e+02,7.430547967764021057e-07,5.500000000000000000e+00
1.454647947368421126e+06,2.827520526315788629e+02,6.722340805558729504e-07,5.500000000000000000e+00
1.458997978947368450e+06,2.784020210526315395e+02,6.081633023853339502e-07,5.500000000000000000e+00
1.463348010526315775e+06,2.740519894736842161e+02,5.501991241836379494e-07,5.500000000000000000e+00
1.467698042105263099e+06,2.697019578947368927e+02,4.977595245637482296e-07,5.500000000000000000e+00
1.472048073684210423e+06,2.653519263157895693e+02,4.503179547251208861e-07,5.500000000000000000e+00
1.476398105263157748e+06,2.610018947368422459e+02,4.073980513492819032e-07,5.500000000000000000e+00
1.480748136842105305e+06,2.566518631578946952e+02,3.685688534104841761e-07,5.500000000000000000e+00
1.485098168421052629e+06,2.523018315789473718e+02,3.334404748731946440e-07,5.500000000000000000e+00
1.489448199999999953e+06,2.479518000000000484e+02,3.016601898257399816e-07,5.500000000000000000e+00
1.493798231578947278e+06,2.436017684210527250e+02,2.729088907407159361e-07,5.500000000000000000e+00
1.498148263157894835e+06,2.392517368421051742e+02,2.468978842993925512e-07,5.500000000000000000e+00
1.502498294736842159e+06,2.349017052631578508e+02,2.233659926067825211e-07,5.500000000000000000e+00
1.506848326315789483e+06,2.305516736842105274e+02,2.020769306905562639e-07,5.500000000000000000e+00
1.511198357894736808e+06,2.262016421052632040e+02,1.828169339510992136e-07,5.500000000000000000e+00
1.515548389473684132e+06,2.218516105263158806e+02,1.653926117398339621e-07,5.500000000000000000e+00
1.519898421052631456e+06,2.175015789473685572e+02,1.496290055134637900e-07,5.500000000000000000e+00
1.524248452631579014e+06,2.131515473684209780e+02,1.353678320659582944e-07,5.500000000000000000e+00
1.528598484210526338e+06,2.088015157894736546e+02,1.224658941984926343e-07,5.500000000000000000e+00
1.532948515789473662e+06,2.044514842105263313e+02,1.107936428687772006e-07,5.500000000000000000e+00
1.537298547368420986e+06,2.001014526315790079e+02,1.002338763822559333e-07,5.500000000000000000e+00
1.541648578947368311e+06,1.957514210526316845e+02,9.068056356367596121e-08,5.500000000000000000e+00
1.545998610526315868e+06,1.914013894736841337e+02,8.203777909243425923e-08,5.500000000000000000e+00
1.550348642105263192e+06,1.870513578947368103e+02,7.421874031134680638e-08,5.500000000000000000e+00
1.554698673684210517e+06,1.827013263157894869e+02,6.714493583738574410e-08,5.500000000000000000e+00
1.559048705263157841e+06,1.783512947368421635e+02,6.074533722471967779e-08,5.500000000000000000e+00
1.563398736842105165e+06,1.740012631578948401e+02,5.495568576432170336e-08,5.500000000000000000e+00
1.567748768421052722e+06,1.696512315789472893e+02,4.971784725886519640e-08,5.500000000000000000e+00
1.572098800000000047e+06,1.653011999999999659e+02,4.497922829416554469e-08,5.500000000000000000e+00
1.576448831578947371e+06,1.609511684210526425e+02,4.069224814591942229e-08,5.500000000000000000e+00
1.580798863157894695e+06,1.566011368421052907e+02,3.681386101912886930e-08,5.500000000000000000e+00
1.585148894736842019e+06,1.522511052631579673e+02,3.330512382299140824e-08,5.500000000000000000e+00
1.589498926315789577e+06,1.479010736842104166e+02,3.013080514125974515e-08,5.500000000000000000e+00
1.593848957894736901e+06,1.435510421052630932e+02,2.725903147172331505e-08,5.500000000000000000e+00
1.598198989473684225e+06,1.392010105263157698e+02,2.466096718268231319e-08,5.500000000000000000e+00
1.602549021052631550e+06,1.348509789473684464e+02,2.231052497284071691e-08,5.500000000000000000e+00
1.606899052631578874e+06,1.305009473684211230e+02,2.018410392733060560e-08,5.500000000000000000e+00
1.611249084210526198e+06,1.261509157894737996e+02,1.826035253967443522e-08,5.500000000000000000e+00
1.615599115789473755e+06,1.218008842105262488e+02,1.651995432017643269e-08,5.500000000000000000e+00
1.619949147368421080e+06,1.174508526315789254e+02,1.494543383802499493e-08,5.500000000000000000e+00
1.624299178947368404e+06,1.131008210526316020e+02,1.352098124956540320e-08,5.500000000000000000e+00
1.628649210526315728e+06,1.087507894736842786e+02,1.223229355082127625e-08,5.500000000000000000e+00
1.632999242105263053e+06,1.044007578947369410e+02,1.106643096027318503e-08,5.500000000000000000e+00
1.637349273684210610e+06,1.000507263157893902e+02,1.001168698982622613e-08,5.500000000000000000e+00
1.641699305263157934e+06,9.570069473684206685e+01,9.057470899342400542e-09,5.500000000000000000e+00
1.646049336842105258e+06,9.135066315789474345e+01,8.194201354457050259e-09,5.500000000000000000e+00
1.650399368421052583e+06,8.700063157894742005e+01,7.413210219892724221e-09,5.500000000000000000e+00
1.654749399999999907e+06,8.265060000000009666e+01,6.706655522252916538e-09,5.500000000000000000e+00
1.659099431578947464e+06,7.830056842105253168e+01,6.067442708351583064e-09,5.500000000000000000e+00
1.663449463157894788e+06,7.395053684210520828e+01,5.489153408428280222e-09,5.500000000000000000e+00
1.667799494736842113e+06,6.960050526315788488e+01,4.965980988956991747e-09,5.500000000000000000e+00
1.672149526315789437e+06,6.525047368421056149e+01,4.492672247931140069e-09,5.500000000000000000e+00
1.676499557894736761e+06,6.090044210526323809e+01,4.064474667183500934e-09,5.500000000000000000e+00
1.680849589473684318e+06,5.655041052631568022e+01,3.677088692099424846e-09,5.500000000000000000e+00
1.685199621052631643e+06,5.220037894736835682e+01,3.326624559560814949e-09,5.500000000000000000e+00
1.689549652631578967e+06,4.785034736842103342e+01,3.009563240628507190e-09,5.500000000000000000e+00
1.693899684210526291e+06,4.350031578947371003e+01,2.722721105786033902e-09,5.500000000000000000e+00
1.698249715789473616e+06,3.915028421052638663e+01,2.463217957946795972e-09,5.500000000000000000e+00
1.702599747368420940e+06,3.480025263157906323e+01,2.228448112242466530e-09,5.500000000000000000e+00
1.706949778947368497e+06,3.045022105263150181e+01,2.016054232202968403e-09,5.500000000000000000e+00
1.711299810526315821e+06,2.610018947368417841e+01,1.823903659616044935e-09,5.500000000000000000e+00
1.715649842105263146e+06,2.175015789473685501e+01,1.650067000393024678e-09,5.500000000000000000e+00
1.719999873684210470e+06,1.740012631578953162e+01,1.492798751420450956e-09,5.500000000000000000e+00
1.724349905263157794e+06,1.305009473684220644e+01,1.350519773870805754e-09,5.500000000000000000e+00
1.728699936842105351e+06,8.700063157894648569e+00,1.221801436985753086e-09,5.500000000000000000e+00
1.733049968421052676e+06,4.350031578947324284e+00,1.105351273118983746e-09,5.500000000000000000e+00
1.737400000000000000e+06,0.000000000000000000e+00,1.000000000000000062e-09,5.500000000000000000e+00
