r_m,depth_km,sigma_S_m,eps_r
1.010439111422845628e+06,7.269608885771543783e+02,5.609419471085186522e-03,6.000000000000000000e+00
1.013917393186372705e+06,7.234826068136272852e+02,5.517274490304839227e-03,6.000000000000000000e+00
1.017395674949899665e+06,7.200043250501003058e+02,5.426643159471120428e-03,6.000000000000000000e+00
1.020873956713426742e+06,7.165260432865732128e+02,5.337500614113474713e-03,6.000000000000000000e+00
1.024352238476953935e+06,7.130477615230461197e+02,5.249822398205789865e-03,6.000000000000000000e+00
1.027830520240480895e+06,7.095694797595191403e+02,5.163584457456939225e-03,6.000000000000000000e+00
1.031308802004007972e+06,7.060911979959920473e+02,5.078763132711541436e-03,6.000000000000000000e+00
1.034787083767535049e+06,7.026129162324649542e+02,4.995335153459152557e-03,6.000000000000000000e+00
1.038265365531062009e+06,6.991346344689379748e+02,4.913277631450049983e-03,6.000000000000000000e+00
1.041743647294589086e+06,6.956563527054108818e+02,4.832568054415886487e-03,6.000000000000000000e+00
1.045221929058116162e+06,6.921780709418837887e+02,4.753184279893542079e-03,6.000000000000000000e+00
1.048700210821643239e+06,6.886997891783568093e+02,4.675104529150372196e-03,6.000000000000000000e+00
1.052178492585170316e+06,6.852215074148297163e+02,4.598307381209259734e-03,6.000000000000000000e+00
1.055656774348697392e+06,6.817432256513026232e+02,4.522771766971857635e-03,6.000000000000000000e+00
1.059135056112224236e+06,6.782649438877757575e+02,4.448476963438316792e-03,6.000000000000000000e+00
1.062613337875751313e+06,6.747866621242486644e+02,4.375402588021968381e-03,6.000000000000000000e+00
1.066091619639278390e+06,6.713083803607215714e+02,4.303528592957454012e-03,6.000000000000000000e+00
1.069569901402805466e+06,6.678300985971944783e+02,4.232835259800644435e-03,6.000000000000000000e+00
1.073048183166332543e+06,6.643518168336674989e+02,4.163303194018931272e-03,6.000000000000000000e+00
1.076526464929859620e+06,6.608735350701404059e+02,4.094913319670415511e-03,6.000000000000000000e+00
1.080004746693386696e+06,6.573952533066133128e+02,4.027646874170449746e-03,6.000000000000000000e+00
1.083483028456913773e+06,6.539169715430862198e+02,3.961485403144168055e-03,6.000000000000000000e+00
1.086961310220440850e+06,6.504386897795591267e+02,3.896410755363595782e-03,6.000000000000000000e+00
1.090439591983967926e+06,6.469604080160320336e+02,3.832405077767898991e-03,6.000000000000000000e+00
1.093917873747495003e+06,6.434821262525049406e+02,3.769450810565430458e-03,6.000000000000000000e+00
1.097396155511022080e+06,6.400038444889779612e+02,3.707530682416263802e-03,6.000000000000000000e+00
1.100874437274549156e+06,6.365255627254508681e+02,3.646627705693846616e-03,6.000000000000000000e+00
1.104352719038076233e+06,6.330472809619237751e+02,3.586725171824466357e-03,6.000000000000000000e+00
1.107831000801603310e+06,6.295689991983966820e+02,3.527806646703322488e-03,6.000000000000000000e+00
1.111309282565130154e+06,6.260907174348698163e+02,3.469855966185868713e-03,6.000000000000000000e+00
1.114787564328657230e+06,6.226124356713427233e+02,3.412857231653200138e-03,6.000000000000000000e+00
1.118265846092184307e+06,6.191341539078157439e+02,3.356794805650334390e-03,6.000000000000000000e+00
1.121744127855711384e+06,6.156558721442886508e+02,3.301653307596101247e-03,6.000000000000000000e+00
1.125222409619238460e+06,6.121775903807615578e+02,3.247417609563527964e-03,6.000000000000000000e+00
1.128700691382765304e+06,6.086993086172346921e+02,3.194072832129528534e-03,6.000000000000000000e+00
1.132178973146292381e+06,6.052210268537075990e+02,3.141604340292766719e-03,6.000000000000000000e+00
1.135657254909819458e+06,6.017427450901805059e+02,3.089997739458593025e-03,6.000000000000000000e+00
1.139135536673346534e+06,5.982644633266534129e+02,5.763617335922721456e-03,6.000000000000000000e+00
1.142613818436873611e+06,5.947861815631264335e+02,5.692342209431796099e-03,6.000000000000000000e+00
1.146092100200400688e+06,5.913078997995993404e+02,5.622054506937001518e-03,6.000000000000000000e+00
1.149570381963927764e+06,5.878296180360722474e+02,5.552739445441223082e-03,6.000000000000000000e+00
1.153048663727454841e+06,5.843513362725451543e+02,5.484382473521872206e-03,6.000000000000000000e+00
1.156526945490981918e+06,5.808730545090180613e+02,5.416969267615127752e-03,6.000000000000000000e+00
1.160005227254508995e+06,5.773947727454909682e+02,5.350485728360505032e-03,6.000000000000000000e+00
1.163483509018036071e+06,5.739164909819638751e+02,5.284917977004789658e-03,6.000000000000000000e+00
1.166961790781563148e+06,5.704382092184368958e+02,5.220252351864378658e-03,6.000000000000000000e+00
1.170440072545090225e+06,5.669599274549098027e+02,5.156475404845044415e-03,6.000000000000000000e+00
1.173918354308617301e+06,5.634816456913827096e+02,5.093573898018186399e-03,6.000000000000000000e+00
1.177396636072144378e+06,5.600033639278556166e+02,5.031534800252690336e-03,6.000000000000000000e+00
1.180874917835671222e+06,5.565250821643287509e+02,4.970345283901429420e-03,6.000000000000000000e+00
1.184353199599198299e+06,5.530468004008016578e+02,4.909992721541547173e-03,6.000000000000000000e+00
1.187831481362725608e+06,5.495685186372743374e+02,4.850464682767650221e-03,6.000000000000000000e+00
1.191309763126252452e+06,5.460902368737475854e+02,4.791748931037007227e-03,6.000000000000000000e+00
1.194788044889779529e+06,5.426119551102204923e+02,4.733833420565968994e-03,6.000000000000000000e+00
1.198266326653306605e+06,5.391336733466933993e+02,4.676706293276694688e-03,6.000000000000000000e+00
1.201744608416833449e+06,5.356553915831665336e+02,4.620355875793449515e-03,6.000000000000000000e+00
1.205222890180360526e+06,5.321771098196394405e+02,4.564770676487569200e-03,6.000000000000000000e+00
1.208701171943887603e+06,5.286988280561123474e+02,4.509939382570391300e-03,6.000000000000000000e+00
1.212179453707414679e+06,5.252205462925853681e+02,4.455850857233306823e-03,6.000000000000000000e+00
1.215657735470941756e+06,5.217422645290582750e+02,4.402494136834164511e-03,6.000000000000000000e+00
1.219136017234468833e+06,5.182639827655311819e+02,4.349858428129325244e-03,6.000000000000000000e+00
1.222614298997995909e+06,5.147857010020040889e+02,4.297933105550562523e-03,6.000000000000000000e+00
1.226092580761522986e+06,5.113074192384769958e+02,4.246707708526088233e-03,6.000000000000000000e+00
1.229570862525050063e+06,5.078291374749499596e+02,4.196171938845027170e-03,6.000000000000000000e+00
1.233049144288577139e+06,5.043508557114228665e+02,4.146315658064568359e-03,6.000000000000000000e+00
1.236527426052104216e+06,5.008725739478957735e+02,4.097128884959140918e-03,6.000000000000000000e+00
1.240005707815631293e+06,4.973942921843686804e+02,4.048601793010907571e-03,6.000000000000000000e+00
1.243483989579158369e+06,4.939160104208416442e+02,4.000724707940924406e-03,6.000000000000000000e+00
1.246962271342685446e+06,4.904377286573145511e+02,3.953488105280267804e-03,6.000000000000000000e+00
1.250440553106212290e+06,4.869594468937876854e+02,3.906882607980501423e-03,6.000000000000000000e+00
1.253918834869739367e+06,4.834811651302606492e+02,3.860898984062853968e-03,6.000000000000000000e+00
1.257397116633266443e+06,4.800028833667335562e+02,3.815528144305426438e-03,6.000000000000000000e+00
1.260875398396793520e+06,4.765246016032064631e+02,3.770761139967872440e-03,6.000000000000000000e+00
1.264353680160320597e+06,4.730463198396794269e+02,3.726589160552889329e-03,6.000000000000000000e+00
1.267831961923847673e+06,4.695680380761523338e+02,3.683003531603942088e-03,6.000000000000000000e+00
1.271310243687374750e+06,4.660897563126252408e+02,3.639995712538632733e-03,6.000000000000000000e+00
1.274788525450901594e+06,4.626114745490984319e+02,3.597557294517119385e-03,6.000000000000000000e+00
1.278266807214428904e+06,4.591331927855711115e+02,3.555679998345024229e-03,6.000000000000000000e+00
1.281745088977955747e+06,4.556549110220442458e+02,3.514355672410261408e-03,6.000000000000000000e+00
1.285223370741482824e+06,4.521766292585171527e+02,3.473576290653251387e-03,6.000000000000000000e+00
1.288701652505009901e+06,4.486983474949901165e+02,3.433333950569928111e-03,6.000000000000000000e+00
1.292179934268536977e+06,4.452200657314630234e+02,3.393620871247076190e-03,6.000000000000000000e+00
1.295658216032064054e+06,4.417417839679359304e+02,3.354429391429400095e-03,6.000000000000000000e+00
1.299136497795591131e+06,4.382635022044088942e+02,3.315751967617863033e-03,6.000000000000000000e+00
1.302614779559118208e+06,4.347852204408818011e+02,3.277581172198752116e-03,6.000000000000000000e+00
1.306093061322645284e+06,4.313069386773547080e+02,3.239909691602974994e-03,6.000000000000000000e+00
1.309571343086172361e+06,4.278286569138276150e+02,3.202730324495116528e-03,6.000000000000000000e+00
1.313049624849699438e+06,4.243503751503005788e+02,3.166035979991742907e-03,6.000000000000000000e+00
1.316527906613226514e+06,4.208720933867734857e+02,3.129819675908482226e-03,6.000000000000000000e+00
1.320006188376753591e+06,4.173938116232463926e+02,3.094074537035435262e-03,6.000000000000000000e+00
1.323484470140280668e+06,4.139155298597193564e+02,3.058793793440423361e-03,6.000000000000000000e+00
1.326962751903807512e+06,4.104372480961924907e+02,3.023970778799640619e-03,6.000000000000000000e+00
1.330441033667334588e+06,4.069589663326653977e+02,2.989598928755258893e-03,6.000000000000000000e+00
1.333919315430861665e+06,4.034806845691383614e+02,2.955671779299538955e-03,6.000000000000000000e+00
1.337397597194388742e+06,4.000024028056112684e+02,2.922182965185029287e-03,6.000000000000000000e+00
1.340875878957915818e+06,3.965241210420841753e+02,2.587343860088058695e-03,6.000000000000000000e+00
1.344354160721442895e+06,3.930458392785570823e+02,2.290739335787613396e-03,6.000000000000000000e+00
1.347832442484969972e+06,3.895675575150300460e+02,2.028173390343016025e-03,6.000000000000000000e+00
1.351310724248496816e+06,3.860892757515031803e+02,1.795735456993859764e-03,6.000000000000000000e+00
1.354789006012023892e+06,3.826109939879760873e+02,1.589964734578420361e-03,6.000000000000000000e+00
1.358267287775550969e+06,3.791327122244490511e+02,1.407798401388330378e-03,6.000000000000000000e+00
1.361745569539078046e+06,3.756544304609219580e+02,1.246525798321557145e-03,6.000000000000000000e+00
1.365223851302605122e+06,3.721761486973948649e+02,1.103747892497717199e-03,6.000000000000000000e+00
1.368702133066132199e+06,3.686978669338678287e+02,9.773414120774377711e-04,6.000000000000000000e+00
1.372180414829659276e+06,3.652195851703407357e+02,8.654271134014720167e-04,6.000000000000000000e+00
1.375658696593186352e+06,3.617413034068136426e+02,7.663417038019067554e-04,6.000000000000000000e+00
1.379136978356713429e+06,3.582630216432865495e+02,6.786129984782708624e-04,6.000000000000000000e+00
1.382615260120240506e+06,3.547847398797595133e+02,6.009379385093176337e-04,6.000000000000000000e+00
1.386093541883767582e+06,3.513064581162324203e+02,5.321631401225632857e-04,6.000000000000000000e+00
1.389571823647294659e+06,3.478281763527053272e+02,4.712676834196286545e-04,6.000000000000000000e+00
1.393050105410821736e+06,3.443498945891782910e+02,4.173478824316071562e-04,6.000000000000000000e+00
1.396528387174348813e+06,3.408716128256511979e+02,3.696038081640530180e-04,6.000000000000000000e+00
1.400006668937875656e+06,3.373933310621243322e+02,3.273273626357960445e-04,6.000000000000000000e+00
1.403484950701402733e+06,3.339150492985972392e+02,2.898917252174721413e-04,6.000000000000000000e+00
1.406963232464929810e+06,3.304367675350702029e+02,2.567420131864350872e-04,6.000000000000000000e+00
1.410441514228456886e+06,3.269584857715431099e+02,2.273870166454774056e-04,6.000000000000000000e+00
1.413919795991983963e+06,3.234802040080160168e+02,2.013918840788248878e-04,6.000000000000000000e+00
1.417398077755511040e+06,3.200019222444889806e+02,1.783716490833974671e-04,6.000000000000000000e+00
1.420876359519038117e+06,3.165236404809618875e+02,1.579855014314245662e-04,6.000000000000000000e+00
1.424354641282564960e+06,3.130453587174350218e+02,1.399317167824542857e-04,6.000000000000000000e+00
1.427832923046092037e+06,3.095670769539079856e+02,1.239431692368566274e-04,6.000000000000000000e+00
1.431311204809619114e+06,3.060887951903808926e+02,1.097833596577601735e-04,6.000000000000000000e+00
1.434789486573146190e+06,3.026105134268537995e+02,9.724290041568689100e-05,6.000000000000000000e+00
1.438267768336673267e+06,2.991322316633267064e+02,8.613640404618326031e-05,6.000000000000000000e+00
1.441746050100200344e+06,2.956539498997996702e+02,7.629972935851063529e-05,6.000000000000000000e+00
1.445224331863727421e+06,2.921756681362725772e+02,6.758754388385848448e-05,6.000000000000000000e+00
1.448702613627254497e+06,2.886973863727454841e+02,5.987116628515718294e-05,6.000000000000000000e+00
1.452180895390781574e+06,2.852191046092184479e+02,5.303665653852459422e-05,6.000000000000000000e+00
1.455659177154308651e+06,2.817408228456913548e+02,4.698312540168106459e-05,6.000000000000000000e+00
1.459137458917835727e+06,2.782625410821642618e+02,4.162123796297364657e-05,6.000000000000000000e+00
1.462615740681362804e+06,2.747842593186371687e+02,3.687188896525529639e-05,6.000000000000000000e+00
1.466094022444889881e+06,2.713059775551101325e+02,3.266503016529568297e-05,6.000000000000000000e+00
1.469572304208416725e+06,2.678276957915832668e+02,2.893863226022827276e-05,6.000000000000000000e+00
1.473050585971943801e+06,2.643494140280561737e+02,2.563776592183992373e-05,6.000000000000000000e+00
1.476528867735470878e+06,2.608711322645291375e+02,2.271378825742764086e-05,6.000000000000000000e+00
1.480007149498997955e+06,2.573928505010020444e+02,2.012362258917502878e-05,6.000000000000000000e+00
1.483485431262525031e+06,2.539145687374749798e+02,1.782912083611485162e-05,6.000000000000000000e+00
1.486963713026052108e+06,2.504362869739478867e+02,1.579649901462660649e-05,6.000000000000000000e+00
1.490441994789579185e+06,2.469580052104208221e+02,1.399583746352803860e-05,6.000000000000000000e+00
1.493920276553106261e+06,2.434797234468937290e+02,1.240063836449286830e-05,6.000000000000000000e+00
1.497398558316633338e+06,2.400014416833666644e+02,1.098743398221264239e-05,6.000000000000000000e+00
1.500876840080160182e+06,2.365231599198398271e+02,9.735439804202550108e-06,6.000000000000000000e+00
1.504355121843687259e+06,2.330448781563127341e+02,8.626247428738119104e-06,6.000000000000000000e+00
1.507833403607214335e+06,2.295665963927856694e+02,7.643552641108917016e-06,6.000000000000000000e+00
1.511311685370741412e+06,2.260883146292585764e+02,6.772914642035668929e-06,6.000000000000000000e+00
1.514789967134268489e+06,2.226100328657315117e+02,6.001542855555455592e-06,6.000000000000000000e+00
1.518268248897795565e+06,2.191317511022044471e+02,5.318108153860049504e-06,6.000000000000000000e+00
1.521746530661322642e+06,2.156534693386773540e+02,4.712575699609470314e-06,6.000000000000000000e+00
1.525224812424849719e+06,2.121751875751502894e+02,4.176056927559543881e-06,6.000000000000000000e+00
1.528703094188376796e+06,2.086969058116231963e+02,3.700678471738688044e-06,6.000000000000000000e+00
1.532181375951903872e+06,2.052186240480961317e+02,3.279466096132259480e-06,6.000000000000000000e+00
1.535659657715430949e+06,2.017403422845690386e+02,2.906241909640482374e-06,6.000000000000000000e+00
1.539137939478957793e+06,1.982620605210422013e+02,2.575533343293338612e-06,6.000000000000000000e+00
1.542616221242484869e+06,1.947837787575151367e+02,2.282492542275191272e-06,6.000000000000000000e+00
1.546094503006011946e+06,1.913054969939880436e+02,2.022824979837251000e-06,6.000000000000000000e+00
1.549572784769539023e+06,1.878272152304609790e+02,1.792726236960834885e-06,6.000000000000000000e+00
1.553051066533066100e+06,1.843489334669339144e+02,1.588826012718188284e-06,6.000000000000000000e+00
1.556529348296593176e+06,1.808706517034068213e+02,1.408138537464294170e-06,6.000000000000000000e+00
1.560007630060120253e+06,1.773923699398797567e+02,1.248018655879394019e-06,6.000000000000000000e+00
1.563485911823647330e+06,1.739140881763526636e+02,1.106122930881257362e-06,6.000000000000000000e+00
1.566964193587174406e+06,1.704358064128255990e+02,9.803751937886641990e-07,6.000000000000000000e+00
1.570442475350701250e+06,1.669575246492987617e+02,8.689360319502423232e-07,6.000000000000000000e+00
1.573920757114228327e+06,1.634792428857716686e+02,7.701757633350065214e-07,6.000000000000000000e+00
1.577399038877755404e+06,1.600009611222446040e+02,6.826504991796881386e-07,6.000000000000000000e+00
1.580877320641282480e+06,1.565226793587175109e+02,6.050809414704551631e-07,6.000000000000000000e+00
1.584355602404809557e+06,1.530443975951904463e+02,5.363336024819478527e-07,6.000000000000000000e+00
1.587833884168336634e+06,1.495661158316633532e+02,4.754041694058478601e-07,6.000000000000000000e+00
1.591312165931863710e+06,1.460878340681362886e+02,4.214027688062786820e-07,6.000000000000000000e+00
1.594790447695390787e+06,1.426095523046092239e+02,3.735409137113227296e-07,6.000000000000000000e+00
1.598268729458917864e+06,1.391312705410821309e+02,3.311199410053665501e-07,6.000000000000000000e+00
1.601747011222444940e+06,1.356529887775550662e+02,2.935207687949951908e-07,6.000000000000000000e+00
1.605225292985972017e+06,1.321747070140279732e+02,2.601948229082284549e-07,6.000000000000000000e+00
1.608703574749499094e+06,1.286964252505009085e+02,2.306559989420359147e-07,6.000000000000000000e+00
1.612181856513025938e+06,1.252181434869740571e+02,2.044735415523319847e-07,6.000000000000000000e+00
1.615660138276553014e+06,1.217398617234469924e+02,1.812657362104012621e-07,6.000000000000000000e+00
1.619138420040080091e+06,1.182615799599199136e+02,1.606943206305503500e-07,6.000000000000000000e+00
1.622616701803607168e+06,1.147832981963928347e+02,1.424595336832242859e-07,6.000000000000000000e+00
1.626094983567134244e+06,1.113050164328657559e+02,1.262957290029763458e-07,6.000000000000000000e+00
1.629573265330661321e+06,1.078267346693386770e+02,1.119674888207216515e-07,6.000000000000000000e+00
1.633051547094188398e+06,1.043484529058115982e+02,9.926618091774570756e-08,6.000000000000000000e+00
1.636529828857715474e+06,1.008701711422845193e+02,8.800690812405472390e-08,6.000000000000000000e+00
1.640008110621242551e+06,9.739188937875745466e+01,7.802580556236609214e-08,6.000000000000000000e+00
1.643486392384769628e+06,9.391360761523037581e+01,6.917764595682618683e-08,6.000000000000000000e+00
1.646964674148296472e+06,9.043532585170352434e+01,6.133371785806351747e-08,6.000000000000000000e+00
1.650442955911823548e+06,8.695704408817644548e+01,5.437994565046003942e-08,6.000000000000000000e+00
1.653921237675350625e+06,8.347876232464938084e+01,4.821522376285096845e-08,6.000000000000000000e+00
1.657399519438877702e+06,8.000048056112230199e+01,4.274994065278187202e-08,6.000000000000000000e+00
1.660877801202404778e+06,7.652219879759522314e+01,3.893600686149720675e-08,6.000000000000000000e+00
1.664356082965931855e+06,7.304391703406814429e+01,3.546294283719221048e-08,6.000000000000000000e+00
1.667834364729458932e+06,6.956563527054106544e+01,3.230010726825443020e-08,6.000000000000000000e+00
1.671312646492986009e+06,6.608735350701398659e+01,2.941974880614771622e-08,6.000000000000000000e+00
1.674790928256513085e+06,6.260907174348691484e+01,2.679660235655887039e-08,6.000000000000000000e+00
1.678269210020040162e+06,5.913078997995983599e+01,2.440766598418248556e-08,6.000000000000000000e+00
1.681747491783567239e+06,5.565250821643276424e+01,2.223199786874568314e-08,6.000000000000000000e+00
1.685225773547094082e+06,5.217422645290591987e+01,2.025053150709519302e-08,6.000000000000000000e+00
1.688704055310621159e+06,4.869594468937884102e+01,1.844590751896671593e-08,6.000000000000000000e+00
1.692182337074148236e+06,4.521766292585176217e+01,1.680232056214490327e-08,6.000000000000000000e+00
1.695660618837675313e+06,4.173938116232469042e+01,1.530537999743636125e-08,6.000000000000000000e+00
1.699138900601202389e+06,3.826109939879761157e+01,1.394198306642405695e-08,6.000000000000000000e+00
1.702617182364729466e+06,3.478281763527053272e+01,1.270019945645405964e-08,6.000000000000000000e+00
1.706095464128256543e+06,3.130453587174345742e+01,1.156916622872268303e-08,6.000000000000000000e+00
1.709573745891783619e+06,2.782625410821638212e+01,1.053899217759560311e-08,6.000000000000000000e+00
1.713052027655310696e+06,2.434797234468930327e+01,9.600670773227270817e-09,6.000000000000000000e+00
1.716530309418837773e+06,2.086969058116222797e+01,8.746000915912509496e-09,6.000000000000000000e+00
1.720008591182364617e+06,1.739140881763538360e+01,7.967514800076224490e-09,6.000000000000000000e+00
1.723486872945891693e+06,1.391312705410830652e+01,7.258412249015145792e-09,6.000000000000000000e+00
1.726965154709418770e+06,1.043484529058122945e+01,6.612500939012893235e-09,6.000000000000000000e+00
1.730443436472945847e+06,6.956563527054153262e+00,6.024141983772129681e-09,6.000000000000000000e+00
1.733921718236472923e+06,3.478281763527076631e+00,5.488200397712802856e-09,6.000000000000000000e+00
1.737400000000000000e+06,0.000000000000000000e+00,5.000000000000000105e-09,6.000000000000000000e+00
